,AUOV735LIDVBE,A1NJP8CPZQER4,A4FNENGCDFSOG,AF8GOPFSTWCH8
482293,-100.0,-100.0,-100.0,-98.0
482311,-100.0,-100.0,-100.0,-98.0
483550,-100.0,-100.0,-100.0,-98.0
483566,-100.0,-100.0,-100.0,-98.0
483595,-100.0,-100.0,-100.0,-98.0
483602,-100.0,-100.0,-100.0,-98.0
483608,-100.0,-100.0,-100.0,-98.0
483624,-100.0,-100.0,-100.0,-98.0
483630,-100.0,-100.0,-100.0,-98.0
483645,-100.0,-100.0,-100.0,-98.0
483692,-100.0,-100.0,-100.0,-98.0
483704,-100.0,-100.0,-100.0,-98.0
483729,-100.0,-100.0,-100.0,-98.0
483746,-100.0,-100.0,-100.0,-98.0
483752,-100.0,-100.0,-100.0,-98.0
483764,-100.0,-100.0,-100.0,-98.0
483792,-100.0,-100.0,-100.0,-98.0
483802,-100.0,-100.0,-100.0,-98.0
483834,-100.0,-100.0,-100.0,-98.0
483843,-100.0,-100.0,-100.0,-98.0
483856,-100.0,-100.0,-100.0,-98.0
483864,-100.0,-100.0,-100.0,-98.0
483869,-100.0,-100.0,-100.0,-98.0
483881,-100.0,-100.0,-100.0,-98.0
483886,-100.0,-100.0,-100.0,-98.0
483898,-100.0,-100.0,-100.0,-98.0
483920,-100.0,-100.0,-100.0,-98.0
483931,-100.0,-100.0,-100.0,-98.0
483938,-100.0,-100.0,-100.0,-98.0
483948,-100.0,-100.0,-100.0,-98.0
483953,-100.0,-100.0,-100.0,-98.0
483964,-100.0,-100.0,-100.0,-98.0
483988,-100.0,-100.0,-100.0,-98.0
483998,-100.0,-100.0,-100.0,-98.0
484004,-100.0,-100.0,-100.0,-98.0
484014,-100.0,-100.0,-100.0,-98.0
484020,-100.0,-100.0,-100.0,-98.0
484031,-100.0,-100.0,-100.0,-98.0
484038,-100.0,-100.0,-100.0,-98.0
484049,-100.0,-100.0,-100.0,-98.0
484069,-100.0,-100.0,-100.0,-98.0
484082,-100.0,-100.0,-100.0,-98.0
484090,-100.0,-100.0,-100.0,-98.0
484098,-100.0,-100.0,-100.0,-98.0
484103,-100.0,-100.0,-100.0,-98.0
484114,-100.0,-100.0,-100.0,-98.0
484120,-100.0,-100.0,-100.0,-98.0
484132,-100.0,-100.0,-100.0,-98.0
484138,-100.0,-100.0,-100.0,-98.0
484148,-100.0,-100.0,-100.0,-98.0
484154,-100.0,-100.0,-100.0,-98.0
484165,-100.0,-100.0,-100.0,-98.0
484170,-100.0,-100.0,-100.0,-98.0
484181,-100.0,-100.0,-100.0,-98.0
484187,-100.0,-100.0,-100.0,-98.0
484198,-100.0,-100.0,-100.0,-98.0
484202,-100.0,-100.0,-100.0,-98.0
484214,-100.0,-100.0,-100.0,-98.0
484236,-100.0,-100.0,-100.0,-98.0
484248,-100.0,-100.0,-100.0,-98.0
484253,-100.0,-100.0,-100.0,-98.0
484264,-100.0,-100.0,-100.0,-98.0
484269,-100.0,-100.0,-100.0,-98.0
484281,-100.0,-100.0,-100.0,-98.0
484783,-100.0,-100.0,-100.0,-98.0
484799,-100.0,-100.0,-100.0,-98.0
484804,-100.0,-100.0,-100.0,-98.0
484814,-100.0,-100.0,-100.0,-98.0
484821,-100.0,-100.0,-100.0,-98.0
484831,-100.0,-100.0,-100.0,-98.0
484839,-100.0,-100.0,-100.0,-98.0
484848,-100.0,-100.0,-100.0,-98.0
484854,-100.0,-100.0,-100.0,-98.0
484865,-100.0,-100.0,-100.0,-98.0
484872,-100.0,-100.0,-100.0,-98.0
484881,-100.0,-100.0,-100.0,-98.0
484886,-100.0,-100.0,-100.0,-98.0
484898,-100.0,-100.0,-100.0,-98.0
484916,-100.0,-100.0,-100.0,-98.0
484932,-100.0,-100.0,-100.0,-98.0
484951,-100.0,-100.0,-100.0,-98.0
484964,-100.0,-100.0,-100.0,-98.0
484971,-100.0,-100.0,-100.0,-98.0
484982,-100.0,-100.0,-100.0,-98.0
484988,-100.0,-100.0,-100.0,-98.0
484998,-100.0,-100.0,-100.0,-98.0
485016,-100.0,-100.0,-100.0,-98.0
485031,-100.0,-100.0,-100.0,-98.0
485052,-100.0,-100.0,-100.0,-98.0
485065,-100.0,-100.0,-100.0,-98.0
485071,-100.0,-100.0,-100.0,-98.0
485083,-100.0,-100.0,-100.0,-98.0
485088,-100.0,-100.0,-100.0,-98.0
485099,-100.0,-100.0,-100.0,-98.0
485119,-100.0,-100.0,-100.0,-98.0
485131,-100.0,-100.0,-100.0,-98.0
485151,-100.0,-100.0,-100.0,-98.0
485165,-100.0,-100.0,-100.0,-98.0
485188,-100.0,-100.0,-100.0,-98.0
485198,-100.0,-100.0,-100.0,-98.0
485204,-100.0,-100.0,-100.0,-98.0
485214,-100.0,-100.0,-100.0,-98.0
485220,-100.0,-100.0,-100.0,-98.0
485231,-100.0,-100.0,-100.0,-98.0
485251,-100.0,-100.0,-100.0,-98.0
485264,-100.0,-100.0,-100.0,-98.0
485270,-100.0,-100.0,-100.0,-98.0
485281,-100.0,-100.0,-100.0,-98.0
485289,-100.0,-100.0,-100.0,-98.0
485297,-100.0,-100.0,-100.0,-98.0
485304,-100.0,-100.0,-100.0,-98.0
485314,-100.0,-100.0,-100.0,-98.0
485321,-100.0,-100.0,-100.0,-98.0
485331,-100.0,-100.0,-100.0,-98.0
485336,-100.0,-100.0,-100.0,-98.0
485348,-100.0,-100.0,-100.0,-98.0
485353,-100.0,-100.0,-100.0,-98.0
485367,-100.0,-100.0,-100.0,-98.0
491032,-100.0,-100.0,-100.0,-98.0
491048,-100.0,-100.0,-100.0,-98.0
491057,-100.0,-100.0,-100.0,-98.0
491081,-100.0,-100.0,-100.0,-98.0
491086,-100.0,-100.0,-100.0,-98.0
491113,-100.0,-100.0,-100.0,-98.0
491121,-100.0,-100.0,-100.0,-98.0
491147,-100.0,-100.0,-100.0,-98.0
491154,-100.0,-100.0,-100.0,-98.0
491180,-100.0,-100.0,-100.0,-98.0
491186,-100.0,-100.0,-100.0,-98.0
491214,-100.0,-100.0,-100.0,-98.0
491218,-100.0,-100.0,-100.0,-98.0
491247,-100.0,-100.0,-100.0,-98.0
491251,-100.0,-100.0,-100.0,-98.0
491263,-100.0,-100.0,-100.0,-98.0
491270,-100.0,-100.0,-100.0,-98.0
491283,-100.0,-100.0,-100.0,-98.0
491302,-100.0,-100.0,-100.0,-98.0
491314,-100.0,-100.0,-100.0,-98.0
491319,-100.0,-100.0,-100.0,-98.0
491330,-100.0,-100.0,-100.0,-98.0
491336,-100.0,-100.0,-100.0,-98.0
491348,-100.0,-100.0,-100.0,-98.0
491373,-100.0,-100.0,-100.0,-98.0
491380,-100.0,-100.0,-100.0,-98.0
491387,-100.0,-100.0,-100.0,-98.0
491397,-100.0,-100.0,-100.0,-98.0
491404,-100.0,-100.0,-100.0,-98.0
491413,-100.0,-100.0,-100.0,-98.0
491420,-100.0,-100.0,-100.0,-98.0
491431,-100.0,-100.0,-100.0,-98.0
491437,-100.0,-100.0,-100.0,-98.0
491447,-100.0,-100.0,-100.0,-98.0
491468,-100.0,-100.0,-100.0,-98.0
491480,-100.0,-100.0,-100.0,-98.0
491501,-100.0,-100.0,-100.0,-98.0
491514,-100.0,-100.0,-100.0,-98.0
491537,-100.0,-100.0,-100.0,-98.0
491552,-100.0,-100.0,-100.0,-98.0
491574,-100.0,-100.0,-100.0,-98.0
491582,-100.0,-100.0,-100.0,-98.0
491602,-100.0,-100.0,-100.0,-98.0
491614,-100.0,-100.0,-100.0,-98.0
491765,-100.0,-100.0,-100.0,-98.0
491781,-100.0,-100.0,-100.0,-98.0
491806,-100.0,-100.0,-100.0,-98.0
491813,-100.0,-100.0,-100.0,-98.0
491821,-100.0,-100.0,-100.0,-98.0
491830,-100.0,-100.0,-100.0,-98.0
491836,-100.0,-100.0,-100.0,-98.0
491848,-100.0,-100.0,-100.0,-98.0
491875,-100.0,-100.0,-100.0,-98.0
491890,-100.0,-100.0,-100.0,-98.0
491912,-100.0,-100.0,-100.0,-98.0
491928,-100.0,-100.0,-100.0,-98.0
491947,-100.0,-100.0,-100.0,-98.0
491959,-100.0,-100.0,-100.0,-98.0
491976,-100.0,-100.0,-100.0,-98.0
491984,-100.0,-100.0,-100.0,-98.0
491993,-100.0,-100.0,-100.0,-98.0
492002,-100.0,-100.0,-100.0,-98.0
492006,-100.0,-100.0,-100.0,-98.0
492014,-100.0,-100.0,-100.0,-98.0
492019,-100.0,-100.0,-100.0,-98.0
492031,-100.0,-100.0,-100.0,-98.0
492039,-100.0,-100.0,-100.0,-98.0
492047,-100.0,-100.0,-100.0,-98.0
492073,-100.0,-100.0,-100.0,-98.0
492081,-100.0,-100.0,-100.0,-98.0
492105,-100.0,-100.0,-100.0,-98.0
492114,-100.0,-100.0,-100.0,-98.0
492133,-100.0,-100.0,-100.0,-98.0
492147,-100.0,-100.0,-100.0,-98.0
492172,-100.0,-100.0,-100.0,-98.0
492180,-100.0,-100.0,-100.0,-98.0
492204,-100.0,-100.0,-100.0,-98.0
492214,-100.0,-100.0,-100.0,-98.0
492236,-100.0,-100.0,-100.0,-98.0
492247,-100.0,-100.0,-100.0,-98.0
492254,-100.0,-100.0,-100.0,-98.0
492264,-100.0,-100.0,-100.0,-98.0
492270,-100.0,-100.0,-100.0,-98.0
492280,-100.0,-100.0,-100.0,-98.0
492302,-100.0,-100.0,-100.0,-98.0
492314,-100.0,-100.0,-100.0,-98.0
492321,-100.0,-100.0,-100.0,-98.0
492331,-100.0,-100.0,-100.0,-98.0
492353,-100.0,-100.0,-100.0,-98.0
492364,-100.0,-100.0,-100.0,-98.0
492386,-100.0,-100.0,-100.0,-98.0
492397,-100.0,-100.0,-100.0,-98.0
492419,-100.0,-100.0,-100.0,-98.0
492430,-100.0,-100.0,-100.0,-98.0
492458,-100.0,-100.0,-100.0,-98.0
492466,-100.0,-100.0,-100.0,-98.0
492488,-100.0,-100.0,-100.0,-98.0
492497,-100.0,-100.0,-100.0,-98.0
492504,-100.0,-100.0,-100.0,-98.0
492514,-100.0,-100.0,-100.0,-98.0
492717,-100.0,-100.0,-100.0,-98.0
492732,-100.0,-100.0,-100.0,-98.0
492766,-100.0,-100.0,-100.0,-98.0
492780,-100.0,-100.0,-100.0,-98.0
492817,-100.0,-100.0,-100.0,-98.0
492831,-100.0,-100.0,-100.0,-98.0
492838,-100.0,-100.0,-100.0,-98.0
492848,-100.0,-100.0,-100.0,-98.0
492853,-100.0,-100.0,-100.0,-98.0
492864,-100.0,-100.0,-100.0,-98.0
492886,-100.0,-100.0,-100.0,-98.0
492898,-100.0,-100.0,-100.0,-98.0
492919,-100.0,-100.0,-100.0,-98.0
492931,-100.0,-100.0,-100.0,-98.0
492951,-100.0,-100.0,-100.0,-98.0
492964,-100.0,-100.0,-100.0,-98.0
492971,-100.0,-100.0,-100.0,-98.0
492983,-100.0,-100.0,-100.0,-98.0
492989,-100.0,-100.0,-100.0,-98.0
492997,-100.0,-100.0,-100.0,-98.0
493022,-100.0,-100.0,-100.0,-98.0
493035,-100.0,-100.0,-100.0,-98.0
493054,-100.0,-100.0,-100.0,-98.0
493064,-100.0,-100.0,-100.0,-98.0
493099,-100.0,-100.0,-100.0,-98.0
493113,-100.0,-100.0,-100.0,-98.0
493130,-100.0,-100.0,-100.0,-98.0
493148,-100.0,-100.0,-100.0,-98.0
493163,-100.0,-100.0,-100.0,-98.0
493175,-100.0,-100.0,-100.0,-98.0
493192,-100.0,-100.0,-100.0,-98.0
493203,-100.0,-100.0,-100.0,-98.0
493223,-100.0,-100.0,-100.0,-98.0
493231,-100.0,-100.0,-100.0,-98.0
493261,-100.0,-100.0,-100.0,-98.0
493282,-100.0,-100.0,-100.0,-98.0
493290,-100.0,-100.0,-100.0,-98.0
493308,-100.0,-100.0,-100.0,-98.0
493329,-100.0,-100.0,-100.0,-98.0
493343,-100.0,-100.0,-100.0,-98.0
493347,-100.0,-100.0,-100.0,-98.0
493361,-100.0,-100.0,-100.0,-98.0
493383,-100.0,-100.0,-100.0,-98.0
493396,-100.0,-100.0,-100.0,-98.0
493428,-100.0,-100.0,-100.0,-98.0
493439,-100.0,-100.0,-100.0,-98.0
493477,-100.0,-100.0,-100.0,-98.0
493484,-100.0,-100.0,-100.0,-98.0
493488,-100.0,-100.0,-100.0,-98.0
493497,-100.0,-100.0,-100.0,-98.0
493502,-100.0,-100.0,-100.0,-98.0
493513,-100.0,-100.0,-100.0,-98.0
493519,-100.0,-100.0,-100.0,-98.0
493530,-100.0,-100.0,-100.0,-98.0
493535,-100.0,-100.0,-100.0,-98.0
493547,-100.0,-100.0,-100.0,-98.0
493552,-100.0,-100.0,-100.0,-98.0
493563,-100.0,-100.0,-100.0,-98.0
493569,-100.0,-100.0,-100.0,-98.0
493583,-100.0,-100.0,-100.0,-98.0
493600,-100.0,-100.0,-100.0,-98.0
493614,-100.0,-100.0,-100.0,-98.0
493632,-100.0,-100.0,-100.0,-98.0
493647,-100.0,-100.0,-100.0,-98.0
493666,-100.0,-100.0,-100.0,-98.0
493680,-100.0,-100.0,-100.0,-98.0
493686,-100.0,-100.0,-100.0,-98.0
493697,-100.0,-100.0,-100.0,-98.0
493702,-100.0,-100.0,-100.0,-98.0
493713,-100.0,-100.0,-100.0,-98.0
493719,-100.0,-100.0,-100.0,-98.0
493730,-100.0,-100.0,-100.0,-98.0
493736,-100.0,-100.0,-100.0,-98.0
493747,-100.0,-100.0,-100.0,-98.0
493752,-100.0,-100.0,-100.0,-98.0
493763,-100.0,-100.0,-100.0,-98.0
493768,-100.0,-100.0,-100.0,-98.0
493780,-100.0,-100.0,-100.0,-98.0
493803,-100.0,-100.0,-100.0,-98.0
493813,-100.0,-100.0,-100.0,-98.0
493820,-100.0,-100.0,-100.0,-98.0
493836,-100.0,-100.0,-100.0,-98.0
493841,-100.0,-100.0,-100.0,-98.0
493848,-100.0,-100.0,-100.0,-98.0
493867,-100.0,-100.0,-100.0,-98.0
493881,-100.0,-100.0,-100.0,-98.0
493888,-100.0,-100.0,-100.0,-98.0
493897,-100.0,-100.0,-100.0,-98.0
493902,-100.0,-100.0,-100.0,-98.0
493913,-100.0,-100.0,-100.0,-98.0
493932,-100.0,-100.0,-100.0,-98.0
493947,-100.0,-100.0,-100.0,-98.0
493952,-100.0,-100.0,-100.0,-98.0
493967,-100.0,-100.0,-100.0,-98.0
493982,-100.0,-100.0,-100.0,-98.0
493997,-100.0,-100.0,-100.0,-98.0
494006,-100.0,-100.0,-100.0,-98.0
494013,-100.0,-100.0,-100.0,-98.0
494019,-100.0,-100.0,-100.0,-98.0
494030,-100.0,-100.0,-100.0,-98.0
494036,-100.0,-100.0,-100.0,-98.0
494049,-100.0,-100.0,-100.0,-98.0
494264,-100.0,-100.0,-100.0,-98.0
494283,-100.0,-100.0,-100.0,-98.0
494301,-100.0,-100.0,-100.0,-98.0
494313,-100.0,-100.0,-100.0,-98.0
494319,-100.0,-100.0,-100.0,-98.0
494330,-100.0,-100.0,-100.0,-98.0
494357,-100.0,-100.0,-100.0,-98.0
494363,-100.0,-100.0,-100.0,-98.0
494369,-100.0,-100.0,-100.0,-98.0
494380,-100.0,-100.0,-100.0,-98.0
494389,-100.0,-100.0,-100.0,-98.0
494397,-100.0,-100.0,-100.0,-98.0
494403,-100.0,-100.0,-100.0,-98.0
494414,-100.0,-100.0,-100.0,-98.0
494420,-100.0,-100.0,-100.0,-98.0
494430,-100.0,-100.0,-100.0,-98.0
494434,-100.0,-100.0,-100.0,-98.0
494447,-100.0,-100.0,-100.0,-98.0
494452,-100.0,-100.0,-100.0,-98.0
494465,-100.0,-100.0,-100.0,-98.0
494470,-100.0,-100.0,-100.0,-98.0
494480,-100.0,-100.0,-100.0,-98.0
494504,-100.0,-100.0,-100.0,-98.0
494513,-100.0,-100.0,-100.0,-98.0
494534,-100.0,-100.0,-100.0,-98.0
494547,-100.0,-100.0,-100.0,-98.0
494553,-100.0,-100.0,-100.0,-98.0
494563,-100.0,-100.0,-100.0,-98.0
494568,-100.0,-100.0,-100.0,-98.0
494580,-100.0,-100.0,-100.0,-98.0
494587,-100.0,-100.0,-100.0,-98.0
494597,-100.0,-100.0,-100.0,-98.0
494602,-100.0,-100.0,-100.0,-98.0
494614,-100.0,-100.0,-100.0,-98.0
494620,-100.0,-100.0,-100.0,-98.0
494632,-100.0,-100.0,-100.0,-98.0
494640,-100.0,-100.0,-100.0,-98.0
494647,-100.0,-100.0,-100.0,-98.0
494652,-100.0,-100.0,-100.0,-98.0
494663,-100.0,-100.0,-100.0,-98.0
494669,-100.0,-100.0,-100.0,-98.0
494680,-100.0,-100.0,-100.0,-98.0
494685,-100.0,-100.0,-100.0,-98.0
494697,-100.0,-100.0,-100.0,-98.0
494702,-100.0,-100.0,-100.0,-98.0
494714,-100.0,-100.0,-100.0,-98.0
494720,-100.0,-100.0,-100.0,-98.0
494730,-100.0,-100.0,-100.0,-98.0
494736,-100.0,-100.0,-100.0,-98.0
494747,-100.0,-100.0,-100.0,-98.0
494753,-100.0,-100.0,-100.0,-98.0
494766,-100.0,-100.0,-100.0,-98.0
494771,-100.0,-100.0,-100.0,-98.0
494780,-100.0,-100.0,-100.0,-98.0
494785,-100.0,-100.0,-100.0,-98.0
494799,-100.0,-100.0,-100.0,-98.0
494803,-100.0,-100.0,-100.0,-98.0
494813,-100.0,-100.0,-100.0,-98.0
494820,-100.0,-100.0,-100.0,-98.0
494832,-100.0,-100.0,-100.0,-98.0
494837,-100.0,-100.0,-100.0,-98.0
494847,-100.0,-100.0,-100.0,-98.0
494853,-100.0,-100.0,-100.0,-98.0
494864,-100.0,-100.0,-100.0,-98.0
494871,-100.0,-100.0,-100.0,-98.0
494880,-100.0,-100.0,-100.0,-98.0
494886,-100.0,-100.0,-100.0,-98.0
494897,-100.0,-100.0,-100.0,-98.0
494903,-100.0,-100.0,-100.0,-98.0
494914,-100.0,-100.0,-100.0,-98.0
494921,-100.0,-100.0,-100.0,-98.0
494930,-100.0,-100.0,-100.0,-98.0
494936,-100.0,-100.0,-100.0,-98.0
494947,-100.0,-100.0,-100.0,-98.0
494953,-100.0,-100.0,-100.0,-98.0
494968,-100.0,-100.0,-100.0,-98.0
494985,-100.0,-100.0,-100.0,-98.0
494999,-100.0,-100.0,-100.0,-98.0
495004,-100.0,-100.0,-100.0,-98.0
495013,-100.0,-100.0,-100.0,-98.0
495020,-100.0,-100.0,-100.0,-98.0
495030,-100.0,-100.0,-100.0,-98.0
495037,-100.0,-100.0,-100.0,-98.0
495047,-100.0,-100.0,-100.0,-98.0
495053,-100.0,-100.0,-100.0,-98.0
495063,-100.0,-100.0,-100.0,-98.0
495069,-100.0,-100.0,-100.0,-98.0
495080,-100.0,-100.0,-100.0,-98.0
495088,-100.0,-100.0,-100.0,-98.0
495098,-100.0,-100.0,-100.0,-98.0
495102,-100.0,-100.0,-100.0,-98.0
495113,-100.0,-100.0,-100.0,-98.0
495119,-100.0,-100.0,-100.0,-98.0
495131,-100.0,-100.0,-100.0,-98.0
495150,-100.0,-100.0,-100.0,-98.0
495165,-100.0,-100.0,-100.0,-98.0
495187,-100.0,-100.0,-100.0,-98.0
495196,-100.0,-100.0,-100.0,-98.0
495202,-100.0,-100.0,-100.0,-98.0
495214,-100.0,-100.0,-100.0,-98.0
495221,-100.0,-100.0,-100.0,-98.0
495239,-100.0,-100.0,-100.0,-98.0
495258,-100.0,-100.0,-100.0,-98.0
495263,-100.0,-100.0,-100.0,-98.0
495269,-100.0,-100.0,-100.0,-98.0
495280,-100.0,-100.0,-100.0,-98.0
497331,-100.0,-100.0,-100.0,-98.0
497365,-100.0,-100.0,-100.0,-98.0
497370,-100.0,-100.0,-100.0,-98.0
497396,-100.0,-100.0,-100.0,-98.0
497404,-100.0,-100.0,-100.0,-98.0
497430,-100.0,-100.0,-100.0,-98.0
497436,-100.0,-100.0,-100.0,-98.0
497447,-100.0,-100.0,-100.0,-98.0
497452,-100.0,-100.0,-100.0,-98.0
497463,-100.0,-100.0,-100.0,-98.0
497470,-100.0,-100.0,-100.0,-98.0
497513,-100.0,-100.0,-100.0,-98.0
497517,-100.0,-100.0,-100.0,-98.0
497530,-100.0,-100.0,-100.0,-98.0
497535,-100.0,-100.0,-100.0,-98.0
497563,-100.0,-100.0,-100.0,-98.0
497568,-100.0,-100.0,-100.0,-98.0
497581,-100.0,-100.0,-100.0,-98.0
497600,-100.0,-100.0,-100.0,-98.0
497614,-100.0,-100.0,-100.0,-98.0
497620,-100.0,-100.0,-100.0,-98.0
497630,-100.0,-100.0,-100.0,-98.0
497635,-100.0,-100.0,-100.0,-98.0
497647,-100.0,-100.0,-100.0,-98.0
497653,-100.0,-100.0,-100.0,-98.0
497664,-100.0,-100.0,-100.0,-98.0
497671,-100.0,-100.0,-100.0,-98.0
497680,-100.0,-100.0,-100.0,-98.0
497685,-100.0,-100.0,-100.0,-98.0
497696,-100.0,-100.0,-100.0,-98.0
497702,-100.0,-100.0,-100.0,-98.0
497713,-100.0,-100.0,-100.0,-98.0
497720,-100.0,-100.0,-100.0,-98.0
497730,-100.0,-100.0,-100.0,-98.0
497738,-100.0,-100.0,-100.0,-98.0
497746,-100.0,-100.0,-100.0,-98.0
497753,-100.0,-100.0,-100.0,-98.0
497763,-100.0,-100.0,-100.0,-98.0
497769,-100.0,-100.0,-100.0,-98.0
497780,-100.0,-100.0,-100.0,-98.0
497786,-100.0,-100.0,-100.0,-98.0
497797,-100.0,-100.0,-100.0,-98.0
497802,-100.0,-100.0,-100.0,-98.0
497813,-100.0,-100.0,-100.0,-98.0
497832,-100.0,-100.0,-100.0,-98.0
497846,-100.0,-100.0,-100.0,-98.0
497866,-100.0,-100.0,-100.0,-98.0
497880,-100.0,-100.0,-100.0,-98.0
497885,-100.0,-100.0,-100.0,-98.0
497896,-100.0,-100.0,-100.0,-98.0
497904,-100.0,-100.0,-100.0,-98.0
497913,-100.0,-100.0,-100.0,-98.0
497919,-100.0,-100.0,-100.0,-98.0
497930,-100.0,-100.0,-100.0,-98.0
497937,-100.0,-100.0,-100.0,-98.0
497946,-100.0,-100.0,-100.0,-98.0
497952,-100.0,-100.0,-100.0,-98.0
497963,-100.0,-100.0,-100.0,-98.0
497971,-100.0,-100.0,-100.0,-98.0
497981,-100.0,-100.0,-100.0,-98.0
497987,-100.0,-100.0,-100.0,-98.0
497996,-100.0,-100.0,-100.0,-98.0
498002,-100.0,-100.0,-100.0,-98.0
498013,-100.0,-100.0,-100.0,-98.0
498019,-100.0,-100.0,-100.0,-98.0
498030,-100.0,-100.0,-100.0,-98.0
498052,-100.0,-100.0,-100.0,-98.0
498063,-100.0,-100.0,-100.0,-98.0
498070,-100.0,-100.0,-100.0,-98.0
498081,-100.0,-100.0,-100.0,-98.0
498086,-100.0,-100.0,-100.0,-98.0
498096,-100.0,-100.0,-100.0,-98.0
498102,-100.0,-100.0,-100.0,-98.0
498116,-100.0,-100.0,-100.0,-98.0
498140,-100.0,-100.0,-100.0,-98.0
498155,-100.0,-100.0,-100.0,-98.0
498160,-100.0,-100.0,-100.0,-98.0
498168,-100.0,-100.0,-100.0,-98.0
498175,-100.0,-100.0,-100.0,-98.0
498184,-100.0,-100.0,-100.0,-98.0
498198,-100.0,-100.0,-100.0,-98.0
498214,-100.0,-100.0,-100.0,-98.0
498218,-100.0,-100.0,-100.0,-98.0
498230,-100.0,-100.0,-100.0,-98.0
498254,-100.0,-100.0,-100.0,-98.0
498263,-100.0,-100.0,-100.0,-98.0
498269,-100.0,-100.0,-100.0,-98.0
498281,-100.0,-100.0,-100.0,-98.0
498286,-100.0,-100.0,-100.0,-98.0
498297,-100.0,-100.0,-100.0,-98.0
498304,-100.0,-100.0,-100.0,-98.0
498314,-100.0,-100.0,-100.0,-98.0
498320,-100.0,-100.0,-100.0,-98.0
498330,-100.0,-100.0,-100.0,-98.0
498336,-100.0,-100.0,-100.0,-98.0
498347,-100.0,-100.0,-100.0,-98.0
498352,-100.0,-100.0,-100.0,-98.0
498363,-100.0,-100.0,-100.0,-98.0
498385,-100.0,-100.0,-100.0,-98.0
498396,-100.0,-100.0,-100.0,-98.0
498402,-100.0,-100.0,-100.0,-98.0
498413,-100.0,-100.0,-100.0,-98.0
498419,-100.0,-100.0,-100.0,-98.0
498430,-100.0,-100.0,-100.0,-98.0
498460,-100.0,-100.0,-100.0,-98.0
498473,-100.0,-100.0,-100.0,-98.0
498485,-100.0,-100.0,-100.0,-98.0
498496,-100.0,-100.0,-100.0,-98.0
498502,-100.0,-100.0,-100.0,-98.0
498513,-100.0,-100.0,-100.0,-98.0
498519,-100.0,-100.0,-100.0,-98.0
498530,-100.0,-100.0,-100.0,-98.0
498535,-100.0,-100.0,-100.0,-98.0
498547,-100.0,-100.0,-100.0,-98.0
498577,-100.0,-100.0,-100.0,-98.0
498585,-100.0,-100.0,-100.0,-98.0
498590,-100.0,-100.0,-100.0,-98.0
498597,-100.0,-100.0,-100.0,-98.0
498603,-100.0,-100.0,-100.0,-98.0
498619,-100.0,-100.0,-100.0,-98.0
498638,-100.0,-100.0,-100.0,-98.0
498646,-100.0,-100.0,-100.0,-98.0
498733,-100.0,-100.0,-100.0,-98.0
498748,-100.0,-100.0,-100.0,-98.0
498766,-100.0,-100.0,-100.0,-98.0
498779,-100.0,-100.0,-100.0,-98.0
498810,-100.0,-100.0,-100.0,-98.0
498817,-100.0,-100.0,-100.0,-98.0
498832,-100.0,-100.0,-100.0,-98.0
498847,-100.0,-100.0,-100.0,-98.0
498855,-100.0,-100.0,-100.0,-98.0
498882,-100.0,-100.0,-100.0,-98.0
498900,-100.0,-100.0,-100.0,-98.0
498914,-100.0,-100.0,-100.0,-98.0
498933,-100.0,-100.0,-100.0,-98.0
498947,-100.0,-100.0,-100.0,-98.0
498978,-100.0,-100.0,-100.0,-98.0
498989,-100.0,-100.0,-100.0,-98.0
499006,-100.0,-100.0,-100.0,-98.0
499016,-100.0,-100.0,-100.0,-98.0
499050,-100.0,-100.0,-100.0,-98.0
499077,-100.0,-100.0,-100.0,-98.0
499081,-100.0,-100.0,-100.0,-98.0
499097,-100.0,-100.0,-100.0,-98.0
499114,-100.0,-100.0,-100.0,-98.0
499131,-100.0,-100.0,-100.0,-98.0
499148,-100.0,-100.0,-100.0,-98.0
499169,-100.0,-100.0,-100.0,-98.0
499176,-100.0,-100.0,-100.0,-98.0
499188,-100.0,-100.0,-100.0,-98.0
499212,-100.0,-100.0,-100.0,-98.0
499233,-100.0,-100.0,-100.0,-98.0
499236,-100.0,-100.0,-100.0,-98.0
499245,-100.0,-100.0,-100.0,-98.0
499261,-100.0,-100.0,-100.0,-98.0
499273,-100.0,-100.0,-100.0,-98.0
499289,-100.0,-100.0,-100.0,-98.0
499297,-100.0,-100.0,-100.0,-98.0
499305,-100.0,-100.0,-100.0,-98.0
499316,-100.0,-100.0,-100.0,-98.0
499333,-100.0,-100.0,-100.0,-98.0
499347,-100.0,-100.0,-100.0,-98.0
499374,-100.0,-100.0,-100.0,-98.0
499381,-100.0,-100.0,-100.0,-98.0
499388,-100.0,-100.0,-100.0,-98.0
499398,-100.0,-100.0,-100.0,-98.0
499403,-100.0,-100.0,-100.0,-98.0
499414,-100.0,-100.0,-100.0,-98.0
499419,-100.0,-100.0,-100.0,-98.0
499430,-100.0,-100.0,-100.0,-98.0
499436,-100.0,-100.0,-100.0,-98.0
499447,-100.0,-100.0,-100.0,-98.0
499452,-100.0,-100.0,-100.0,-98.0
499467,-100.0,-100.0,-100.0,-98.0
499487,-100.0,-100.0,-100.0,-98.0
499497,-100.0,-100.0,-100.0,-98.0
499503,-100.0,-100.0,-100.0,-98.0
499513,-100.0,-100.0,-100.0,-98.0
499519,-100.0,-100.0,-100.0,-98.0
499530,-100.0,-100.0,-100.0,-98.0
