,nan,A2Q3SM0KEI497
480903,,-100.0
480910,,-100.0
480915,,-100.0
480930,,-100.0
480931,,-100.0
480936,,-100.0
480938,,-100.0
480946,,-100.0
480948,,-100.0
480955,,-100.0
480957,,-100.0
480965,,-100.0
480972,,-100.0
480979,,-100.0
480983,,-100.0
480987,,-100.0
480988,,-100.0
480998,,-100.0
480999,,-100.0
481000,,-100.0
481007,,-100.0
481015,,-100.0
481016,,-100.0
481025,,-100.0
481034,,-100.0
481038,,-100.0
481048,,-100.0
481055,,-100.0
481065,,-100.0
481072,,-100.0
481081,,-100.0
481083,,-100.0
481089,,-100.0
481097,,-100.0
481099,,-100.0
481105,,-100.0
481115,,-100.0
481116,,-100.0
481122,,-100.0
481124,,-100.0
481132,,-100.0
481135,,-100.0
481139,,-100.0
481147,,-100.0
481164,,-100.0
481170,,-100.0
481172,,-100.0
481181,,-100.0
481184,,-100.0
481191,,-100.0
481213,,-100.0
481223,,-100.0
481267,,-100.0
481281,,-100.0
481297,,-100.0
481307,,-100.0
481334,,-100.0
481341,,-100.0
481780,,-100.0
481792,,-100.0
481814,,-100.0
481822,,-100.0
481867,,-100.0
481876,,-100.0
481897,,-100.0
481906,,-100.0
481916,,-100.0
481925,,-100.0
481950,,-100.0
481956,,-100.0
481980,,-100.0
481989,,-100.0
482013,,-100.0
482022,,-100.0
482032,,-100.0
482039,,-100.0
482049,,-100.0
482055,,-100.0
482065,,-100.0
482073,,-100.0
482082,,-100.0
482089,,-100.0
482395,,-100.0
482409,,-100.0
482417,,-100.0
482425,,-100.0
482434,,-100.0
482440,,-100.0
482450,,-100.0
482455,,-100.0
482466,,-100.0
482472,,-100.0
482482,,-100.0
482489,,-100.0
482499,,-100.0
482506,,-100.0
482517,,-100.0
482522,,-100.0
482533,,-100.0
482539,,-100.0
482548,,-100.0
482556,,-100.0
482565,,-100.0
482572,,-100.0
482582,,-100.0
482591,,-100.0
482600,,-100.0
482607,,-100.0
482652,,-100.0
482659,,-100.0
482667,,-100.0
482672,,-100.0
482684,,-100.0
482688,,-100.0
482698,,-100.0
482705,,-100.0
482715,,-100.0
482722,,-100.0
482732,,-100.0
482738,,-100.0
482749,,-100.0
482756,,-100.0
482767,,-100.0
482772,,-100.0
482782,,-100.0
482788,,-100.0
482799,,-100.0
482805,,-100.0
482816,,-100.0
482822,,-100.0
482832,,-100.0
482839,,-100.0
482851,,-100.0
482855,,-100.0
482866,,-100.0
482872,,-100.0
482899,,-100.0
482905,,-100.0
482916,,-100.0
482923,,-100.0
482934,,-100.0
482939,,-100.0
482950,,-100.0
482955,,-100.0
482966,,-100.0
482972,,-100.0
482983,,-100.0
482988,,-100.0
482999,,-100.0
483006,,-100.0
483043,,-100.0
483050,,-100.0
483073,,-100.0
483081,,-100.0
483108,,-100.0
483112,,-100.0
523479,,-100.0
523511,,-100.0
523572,,-100.0
523603,,-100.0
523674,,-100.0
523723,,-100.0
523782,,-100.0
523828,,-100.0
523884,,-100.0
523934,,-100.0
523974,,-100.0
524018,,-100.0
524050,,-100.0
524120,,-100.0
524160,,-100.0
524213,,-100.0
524248,,-100.0
524298,,-100.0
524373,,-100.0
524568,,-100.0
524682,,-100.0
524718,,-100.0
524748,,-100.0
524782,,-100.0
524814,,-100.0
524851,,-100.0
529702,,-100.0
529725,,-100.0
529795,,-100.0
529847,,-100.0
529927,,-100.0
529970,,-100.0
530005,,-100.0
530035,,-100.0
530102,,-100.0
530127,,-100.0
530149,,-100.0
530201,,-100.0
530231,,-100.0
530295,,-100.0
530332,,-100.0
530365,,-100.0
530401,,-100.0
530454,,-100.0
530488,,-100.0
530610,,-100.0
530644,,-100.0
530677,,-100.0
530708,,-100.0
530790,,-100.0
530830,,-100.0
530854,,-100.0
530877,,-100.0
530913,,-100.0
530972,,-100.0
531048,,-100.0
531169,,-100.0
531197,,-100.0
531232,,-100.0
531263,,-100.0
531278,,-100.0
531321,,-100.0
531355,,-100.0
531406,,-100.0
531518,,-100.0
531560,,-100.0
531647,,-100.0
531671,,-100.0
531710,,-100.0
531735,,-100.0
531790,,-100.0
531847,,-100.0
531900,,-100.0
531932,,-100.0
531975,,-100.0
532045,,-100.0
532077,,-100.0
532120,,-100.0
532175,,-100.0
532202,,-100.0
532235,,-100.0
532277,,-100.0
532350,,-100.0
532404,,-100.0
532443,,-100.0
532474,,-100.0
532505,,-100.0
532552,,-100.0
532594,,-100.0
532618,,-100.0
532631,,-100.0
532633,,-100.0
532640,,-100.0
532650,,-100.0
532658,,-100.0
532698,,-100.0
532703,,-100.0
532716,,-100.0
532720,,-100.0
532723,,-100.0
532733,,-100.0
532738,,-100.0
532750,,-100.0
532754,,-100.0
532757,,-100.0
532766,,-100.0
532786,,-100.0
532822,,-100.0
532856,,-100.0
532885,,-100.0
532921,,-100.0
533038,,-100.0
533088,,-100.0
533121,,-100.0
533137,,-100.0
533170,,-100.0
533193,,-100.0
533237,,-100.0
533266,,-100.0
533368,,-100.0
533404,,-100.0
533408,,-100.0
533417,,-100.0
533421,,-100.0
533432,,-100.0
533436,,-100.0
533448,,-100.0
533450,,-100.0
533454,,-100.0
533466,,-100.0
533470,,-100.0
533482,,-100.0
533487,,-100.0
533494,,-100.0
533500,,-100.0
533504,,-100.0
533516,,-100.0
533520,,-100.0
533524,,-100.0
533538,,-100.0
533566,,-100.0
533601,,-100.0
533625,,-100.0
533655,,-100.0
533690,,-100.0
533721,,-100.0
533768,,-100.0
533793,,-100.0
533845,,-100.0
533871,,-100.0
533893,,-100.0
533941,,-100.0
533974,,-100.0
534017,,-100.0
534119,,-100.0
534133,,-100.0
534137,,-100.0
534141,,-100.0
534150,,-100.0
534154,,-100.0
534166,,-100.0
534170,,-100.0
534176,,-100.0
534183,,-100.0
534187,,-100.0
534200,,-100.0
534204,,-100.0
534205,,-100.0
534216,,-100.0
534221,,-100.0
534225,,-100.0
534233,,-100.0
534246,,-100.0
534321,,-100.0
534360,,-100.0
534388,,-100.0
534493,,-100.0
534528,,-100.0
534611,,-100.0
534650,,-100.0
543093,,-100.0
543117,,-100.0
543166,,-100.0
543183,,-100.0
543214,,-100.0
543235,,-100.0
543254,,-100.0
543292,,-100.0
543319,,-100.0
543384,,-100.0
543464,,-100.0
543503,,-100.0
543538,,-100.0
543567,,-100.0
543613,,-100.0
543639,,-100.0
543677,,-100.0
543778,,-100.0
543907,,-100.0
543950,,-100.0
543983,,-100.0
544018,,-100.0
544049,,-100.0
544134,,-100.0
544195,,-100.0
544228,,-100.0
544257,,-100.0
544305,,-100.0
544325,,-100.0
544431,,-100.0
544464,,-100.0
544503,,-100.0
544564,,-100.0
544602,,-100.0
544628,,-100.0
544678,,-100.0
544745,,-100.0
544914,,-100.0
544954,,-100.0
545066,,-100.0
545135,,-100.0
545313,,-100.0
545415,,-100.0
545487,,-100.0
545532,,-100.0
545608,,-100.0
545687,,-100.0
545754,,-100.0
545793,,-100.0
545827,,-100.0
545842,,-100.0
545853,,-100.0
545864,,-100.0
545875,,-100.0
545891,,-100.0
545892,,-100.0
545906,,-100.0
545917,,-100.0
545923,,-100.0
545924,,-100.0
545938,,-100.0
545945,,-100.0
545953,,-100.0
545957,,-100.0
545969,,-100.0
545971,,-100.0
545979,,-100.0
545981,,-100.0
545995,,-100.0
546003,,-100.0
546014,,-100.0
546016,,-100.0
546121,,-100.0
546164,,-100.0
546177,,-100.0
546181,,-100.0
546184,,-100.0
546191,,-100.0
546202,,-100.0
546216,,-100.0
546223,,-100.0
546227,,-100.0
546229,,-100.0
546243,,-100.0
546246,,-100.0
546250,,-100.0
546259,,-100.0
546304,,-100.0
546365,,-100.0
546377,,-100.0
546392,,-100.0
546398,,-100.0
546404,,-100.0
546410,,-100.0
546419,,-100.0
546432,,-100.0
546439,,-100.0
546451,,-100.0
546462,,-100.0
546564,,-100.0
546575,,-100.0
546586,,-100.0
546595,,-100.0
546604,,-100.0
546608,,-100.0
546632,,-100.0
546643,,-100.0
546649,,-100.0
546661,,-100.0
546763,,-100.0
546776,,-100.0
546802,,-100.0
546812,,-100.0
546823,,-100.0
546834,,-100.0
546846,,-100.0
546859,,-100.0
546962,,-100.0
546979,,-100.0
546992,,-100.0
547001,,-100.0
547008,,-100.0
547017,,-100.0
547031,,-100.0
547033,,-100.0
547342,,-100.0
547358,,-100.0
547369,,-100.0
547381,,-100.0
547387,,-100.0
547399,,-100.0
547412,,-100.0
547420,,-100.0
547429,,-100.0
547439,,-100.0
547474,,-100.0
547486,,-100.0
547577,,-100.0
547591,,-100.0
547615,,-100.0
547625,,-100.0
547635,,-100.0
547645,,-100.0
547657,,-100.0
547665,,-100.0
547672,,-100.0
547681,,-100.0
547688,,-100.0
547813,,-100.0
547825,,-100.0
547833,,-100.0
547841,,-100.0
547856,,-100.0
547862,,-100.0
547870,,-100.0
547881,,-100.0
547888,,-100.0
547898,,-100.0
547905,,-100.0
547913,,-100.0
547925,,-100.0
547933,,-100.0
547944,,-100.0
552672,,-100.0
552704,,-100.0
552759,,-100.0
552775,,-100.0
552776,,-100.0
568520,,-100.0
568550,,-100.0
568603,,-100.0
568649,,-100.0
568696,,-100.0
568733,,-100.0
568783,,-100.0
568803,,-100.0
568855,,-100.0
568922,,-100.0
568980,,-100.0
569006,,-100.0
569063,,-100.0
569102,,-100.0
572759,,-100.0
572780,,-100.0
572826,,-100.0
572859,,-100.0
572931,,-100.0
572990,,-100.0
573031,,-100.0
573083,,-100.0
573097,,-100.0
573154,,-100.0
573203,,-100.0
573246,,-100.0
573298,,-100.0
573336,,-100.0
573374,,-100.0
573413,,-100.0
573446,,-100.0
573485,,-100.0
573587,,-100.0
573608,,-100.0
573671,,-100.0
573685,,-100.0
573769,,-100.0
573807,,-100.0
573826,,-100.0
573868,,-100.0
573892,,-100.0
573983,,-100.0
574099,,-100.0
574132,,-100.0
574168,,-100.0
574190,,-100.0
574214,,-100.0
574239,,-100.0
574268,,-100.0
574316,,-100.0
574392,,-100.0
574451,,-100.0
574516,,-100.0
574592,,-100.0
574622,,-100.0
574682,,-100.0
574732,,-100.0
574768,,-100.0
574893,,-100.0
574942,,-100.0
574972,,-100.0
575017,,-100.0
575033,,-100.0
575103,,-100.0
575124,,-100.0
575204,,-100.0
575266,,-100.0
575322,,-100.0
575365,,-100.0
575416,,-100.0
575449,,-100.0
575487,,-100.0
575514,,-100.0
575533,,-100.0
575567,,-100.0
575652,,-100.0
575700,,-100.0
575750,,-100.0
575854,,-100.0
575917,,-100.0
576526,,-100.0
576562,,-100.0
576612,,-100.0
576655,,-100.0
576755,,-100.0
576785,,-100.0
576873,,-100.0
576902,,-100.0
576922,,-100.0
576955,,-100.0
576991,,-100.0
577017,,-100.0
577138,,-100.0
577163,,-100.0
577242,,-100.0
577279,,-100.0
577392,,-100.0
577446,,-100.0
577485,,-100.0
577533,,-100.0
577574,,-100.0
577615,,-100.0
577660,,-100.0
577713,,-100.0
577750,,-100.0
577783,,-100.0
580540,,-100.0
580567,,-100.0
580616,,-100.0
580644,,-100.0
580690,,-100.0
580731,,-100.0
580756,,-100.0
580838,,-100.0
580865,,-100.0
580911,,-100.0
580950,,-100.0
580984,,-100.0
581066,,-100.0
581087,,-100.0
581122,,-100.0
581151,,-100.0
581171,,-100.0
581326,,-100.0
581362,,-100.0
581402,,-100.0
581438,,-100.0
581468,,-100.0
581621,,-100.0
581639,,-100.0
581665,,-100.0
581681,,-100.0
581716,,-100.0
581745,,-100.0
581787,,-100.0
581884,,-100.0
581924,,-100.0
582008,,-100.0
582032,,-100.0
582091,,-100.0
582143,,-100.0
582181,,-100.0
582225,,-100.0
582305,,-100.0
582372,,-100.0
582398,,-100.0
582421,,-100.0
582460,,-100.0
582564,,-100.0
582609,,-100.0
582621,,-100.0
582659,,-100.0
582701,,-100.0
582793,,-100.0
582851,,-100.0
582924,,-100.0
582960,,-100.0
583010,,-100.0
583048,,-100.0
583073,,-100.0
583100,,-100.0
583121,,-100.0
583154,,-100.0
583185,,-100.0
583216,,-100.0
583250,,-100.0
583283,,-100.0
583320,,-100.0
583478,,-100.0
583518,,-100.0
583576,,-100.0
583591,,-100.0
583646,,-100.0
583684,,-100.0
583713,,-100.0
583781,,-100.0
583837,,-100.0
583964,,-100.0
583980,,-100.0
584078,,-100.0
584107,,-100.0
584154,,-100.0
584190,,-100.0
584228,,-100.0
584244,,-100.0
584300,,-100.0
584331,,-100.0
584361,,-100.0
584392,,-100.0
584521,,-100.0
584553,,-100.0
584588,,-100.0
584621,,-100.0
584648,,-100.0
584679,,-100.0
584695,,-100.0
584741,,-100.0
584782,,-100.0
584890,,-100.0
584946,,-100.0
584986,,-100.0
585008,,-100.0
585052,,-100.0
585116,,-100.0
585150,,-100.0
585186,,-100.0
585232,,-100.0
585254,,-100.0
585397,,-100.0
585428,,-100.0
585449,,-100.0
586638,,-100.0
586672,,-100.0
586721,,-100.0
587608,,-100.0
587609,,-100.0
587626,,-100.0
587637,,-100.0
587644,,-100.0
587664,,-100.0
587683,,-100.0
587693,,-100.0
587701,,-100.0
587707,,-100.0
587720,,-100.0
587730,,-100.0
587753,,-100.0
587763,,-100.0
587779,,-100.0
587789,,-100.0
587805,,-100.0
587815,,-100.0
587832,,-100.0
587841,,-100.0
587864,,-100.0
587875,,-100.0
587885,,-100.0
587912,,-100.0
587935,,-100.0
587942,,-100.0
587953,,-100.0
587960,,-100.0
587977,,-100.0
587993,,-100.0
588001,,-100.0
588015,,-100.0
588041,,-100.0
588047,,-100.0
588057,,-100.0
588082,,-100.0
588089,,-100.0
588117,,-100.0
588123,,-100.0
588134,,-100.0
588143,,-100.0
588157,,-100.0
588169,,-100.0
588175,,-100.0
588185,,-100.0
588192,,-100.0
588201,,-100.0
588209,,-100.0
588220,,-100.0
588229,,-100.0
588242,,-100.0
588252,,-100.0
588261,,-100.0
588265,,-100.0
588274,,-100.0
588282,,-100.0
588288,,-100.0
588298,,-100.0
588308,,-100.0
588334,,-100.0
588347,,-100.0
588369,,-100.0
588378,,-100.0
588389,,-100.0
588399,,-100.0
588421,,-100.0
588435,,-100.0
588441,,-100.0
588452,,-100.0
588474,,-100.0
588485,,-100.0
588498,,-100.0
588509,,-100.0
588533,,-100.0
588540,,-100.0
588552,,-100.0
588561,,-100.0
588585,,-100.0
588596,,-100.0
588621,,-100.0
588627,,-100.0
588638,,-100.0
588648,,-100.0
588660,,-100.0
588669,,-100.0
588679,,-100.0
588690,,-100.0
588715,,-100.0
588725,,-100.0
588750,,-100.0
588760,,-100.0
588785,,-100.0
588793,,-100.0
588802,,-100.0
588813,,-100.0
588838,,-100.0
588849,,-100.0
588859,,-100.0
588873,,-100.0
588882,,-100.0
588895,,-100.0
588900,,-100.0
588907,,-100.0
588914,,-100.0
588926,,-100.0
588939,,-100.0
588945,,-100.0
588967,,-100.0
588974,,-100.0
588990,,-100.0
588999,,-100.0
589015,,-100.0
589029,,-100.0
589032,,-100.0
589044,,-100.0
589052,,-100.0
589065,,-100.0
589089,,-100.0
589102,,-100.0
589108,,-100.0
589119,,-100.0
589132,,-100.0
589144,,-100.0
589154,,-100.0
589163,,-100.0
589172,,-100.0
589184,,-100.0
589189,,-100.0
589202,,-100.0
589211,,-100.0
589224,,-100.0
589236,,-100.0
589244,,-100.0
589253,,-100.0
589265,,-100.0
589274,,-100.0
589285,,-100.0
589290,,-100.0
589305,,-100.0
589325,,-100.0
589332,,-100.0
589345,,-100.0
589370,,-100.0
589384,,-100.0
589395,,-100.0
589417,,-100.0
589428,,-100.0
589453,,-100.0
589465,,-100.0
589471,,-100.0
589483,,-100.0
589491,,-100.0
589502,,-100.0
589510,,-100.0
589524,,-100.0
589530,,-100.0
589542,,-100.0
589565,,-100.0
589572,,-100.0
589583,,-100.0
589594,,-100.0
589617,,-100.0
589626,,-100.0
589635,,-100.0
589649,,-100.0
589656,,-100.0
589668,,-100.0
589675,,-100.0
589683,,-100.0
589692,,-100.0
589703,,-100.0
589711,,-100.0
589719,,-100.0
589726,,-100.0
589738,,-100.0
589748,,-100.0
589761,,-100.0
589782,,-100.0
589790,,-100.0
589798,,-100.0
589811,,-100.0
589818,,-100.0
589832,,-100.0
589851,,-100.0
589865,,-100.0
589872,,-100.0
589886,,-100.0
589895,,-100.0
589907,,-100.0
589915,,-100.0
589933,,-100.0
589942,,-100.0
589950,,-100.0
589959,,-100.0
589970,,-100.0
589977,,-100.0
589988,,-100.0
590000,,-100.0
590018,,-100.0
590026,,-100.0
590036,,-100.0
590046,,-100.0
590060,,-100.0
590071,,-100.0
590078,,-100.0
590089,,-100.0
590105,,-100.0
590110,,-100.0
590122,,-100.0
590128,,-100.0
590142,,-100.0
590151,,-100.0
590165,,-100.0
590173,,-100.0
590195,,-100.0
590202,,-100.0
590213,,-100.0
590221,,-100.0
590233,,-100.0
590242,,-100.0
590270,,-100.0
590277,,-100.0
590287,,-100.0
590295,,-100.0
590308,,-100.0
590326,,-100.0
590339,,-100.0
590344,,-100.0
590360,,-100.0
590365,,-100.0
590376,,-100.0
590383,,-100.0
590402,,-100.0
590407,,-100.0
590424,,-100.0
590429,,-100.0
590441,,-100.0
590447,,-100.0
590461,,-100.0
590466,,-100.0
590482,,-100.0
590491,,-100.0
590504,,-100.0
590508,,-100.0
590524,,-100.0
590534,,-100.0
590565,,-100.0
590609,,-100.0
590623,,-100.0
590643,,-100.0
590662,,-100.0
590669,,-100.0
590697,,-100.0
590705,,-100.0
590717,,-100.0
590749,,-100.0
590765,,-100.0
590783,,-100.0
590804,,-100.0
590819,,-100.0
590826,,-100.0
590828,,-100.0
590843,,-100.0
590853,,-100.0
590867,,-100.0
590872,,-100.0
590891,,-100.0
590914,,-100.0
590938,,-100.0
590946,,-100.0
590959,,-100.0
590984,,-100.0
591009,,-100.0
591017,,-100.0
591032,,-100.0
591037,,-100.0
591048,,-100.0
591050,,-100.0
591078,,-100.0
591087,,-100.0
591105,,-100.0
591110,,-100.0
591123,,-100.0
591129,,-100.0
591159,,-100.0
591164,,-100.0
591181,,-100.0
591189,,-100.0
591201,,-100.0
591205,,-100.0
591221,,-100.0
591226,,-100.0
591243,,-100.0
591253,,-100.0
598701,,-100.0
598717,,-100.0
598724,,-100.0
598741,,-100.0
598749,,-100.0
598777,,-100.0
598786,,-100.0
598817,,-100.0
598918,,-100.0
598934,,-100.0
598938,,-100.0
598950,,-100.0
598954,,-100.0
598967,,-100.0
599401,,-100.0
599417,,-100.0
599552,,-100.0
599568,,-100.0
599572,,-100.0
599583,,-100.0
599702,,-100.0
599718,,-100.0
599722,,-100.0
599733,,-100.0
599738,,-100.0
599750,,-100.0
599754,,-100.0
599767,,-100.0
599854,,-100.0
599868,,-100.0
599869,,-100.0
599881,,-100.0
599884,,-100.0
599887,,-100.0
599899,,-100.0
599900,,-100.0
599912,,-100.0
599920,,-100.0
599935,,-100.0
599956,,-100.0
599976,,-100.0
599978,,-100.0
600007,,-100.0
600014,,-100.0
600019,,-100.0
600022,,-100.0
600034,,-100.0
600038,,-100.0
600039,,-100.0
600050,,-100.0
600054,,-100.0
600066,,-100.0
600169,,-100.0
600185,,-100.0
600190,,-100.0
600217,,-100.0
600221,,-100.0
600234,,-100.0
600337,,-100.0
600351,,-100.0
600356,,-100.0
600383,,-100.0
600389,,-100.0
600401,,-100.0
600502,,-100.0
600517,,-100.0
600522,,-100.0
600533,,-100.0
600538,,-100.0
600550,,-100.0
600669,,-100.0
600684,,-100.0
600689,,-100.0
600700,,-100.0
600705,,-100.0
600717,,-100.0
600826,,-100.0
600835,,-100.0
600839,,-100.0
600849,,-100.0
600850,,-100.0
600854,,-100.0
600867,,-100.0
600869,,-100.0
600871,,-100.0
600883,,-100.0
600893,,-100.0
600910,,-100.0
600927,,-100.0
600945,,-100.0
600963,,-100.0
600976,,-100.0
601002,,-100.0
601017,,-100.0
601022,,-100.0
601033,,-100.0
601037,,-100.0
601050,,-100.0
601152,,-100.0
601168,,-100.0
601174,,-100.0
601183,,-100.0
601189,,-100.0
601209,,-100.0
601217,,-100.0
601218,,-100.0
601226,,-100.0
601248,,-100.0
601262,,-100.0
601294,,-100.0
601301,,-100.0
601315,,-100.0
601318,,-100.0
601322,,-100.0
601334,,-100.0
601339,,-100.0
601342,,-100.0
601350,,-100.0
601355,,-100.0
601367,,-100.0
601372,,-100.0
601383,,-100.0
601485,,-100.0
601501,,-100.0
601519,,-100.0
601534,,-100.0
601558,,-100.0
601575,,-100.0
601587,,-100.0
601601,,-100.0
601611,,-100.0
601619,,-100.0
601626,,-100.0
601643,,-100.0
601652,,-100.0
601653,,-100.0
601668,,-100.0
601674,,-100.0
601683,,-100.0
601688,,-100.0
601701,,-100.0
601802,,-100.0
601818,,-100.0
601822,,-100.0
601834,,-100.0
601838,,-100.0
601850,,-100.0
601969,,-100.0
601984,,-100.0
601989,,-100.0
602000,,-100.0
602005,,-100.0
602016,,-100.0
602021,,-100.0
602034,,-100.0
602134,,-100.0
602151,,-100.0
602156,,-100.0
602183,,-100.0
602284,,-100.0
602301,,-100.0
602304,,-100.0
602317,,-100.0
602320,,-100.0
602333,,-100.0
602451,,-100.0
602468,,-100.0
602471,,-100.0
602483,,-100.0
602618,,-100.0
602634,,-100.0
602637,,-100.0
602651,,-100.0
604109,,-100.0
604135,,-100.0
604151,,-100.0
604166,,-100.0
604179,,-100.0
604199,,-100.0
605470,,-100.0
605484,,-100.0
605493,,-100.0
605500,,-100.0
605507,,-100.0
605516,,-100.0
605526,,-100.0
605550,,-100.0
605558,,-100.0
605583,,-100.0
614629,,-100.0
614645,,-100.0
614659,,-100.0
614676,,-100.0
614683,,-100.0
614810,,-100.0
614818,,-100.0
614864,,-100.0
614876,,-100.0
614911,,-100.0
614924,,-100.0
614962,,-100.0
615047,,-100.0
615063,,-100.0
615083,,-100.0
615085,,-100.0
615116,,-100.0
615126,,-100.0
615231,,-100.0
615249,,-100.0
615271,,-100.0
615281,,-100.0
615298,,-100.0
615306,,-100.0
615416,,-100.0
615433,,-100.0
615460,,-100.0
615482,,-100.0
615497,,-100.0
615510,,-100.0
615615,,-100.0
615634,,-100.0
615658,,-100.0
615675,,-100.0
615698,,-100.0
615704,,-100.0
615725,,-100.0
615734,,-100.0
616108,,-100.0
616121,,-100.0
616136,,-100.0
616146,,-100.0
616163,,-100.0
616171,,-100.0
616291,,-100.0
616304,,-100.0
616322,,-100.0
616334,,-100.0
616343,,-100.0
616358,,-100.0
616369,,-100.0
616372,,-100.0
616381,,-100.0
616392,,-100.0
616406,,-100.0
616419,,-100.0
616430,,-100.0
616443,,-100.0
616579,,-100.0
616590,,-100.0
616598,,-100.0
616603,,-100.0
616613,,-100.0
616668,,-100.0
616685,,-100.0
616695,,-100.0
616701,,-100.0
616711,,-100.0
616719,,-100.0
616726,,-100.0
620146,,-100.0
620169,,-100.0
620183,,-100.0
620205,,-100.0
620236,,-100.0
620252,,-100.0
620261,,-100.0
620279,,-100.0
620289,,-100.0
620306,,-100.0
620318,,-100.0
620327,,-100.0
620335,,-100.0
620357,,-100.0
620386,,-100.0
620408,,-100.0
624373,,-100.0
624392,,-100.0
624412,,-100.0
624425,,-100.0
624449,,-100.0
624459,,-100.0
624478,,-100.0
624487,,-100.0
624605,,-100.0
624622,,-100.0
624656,,-100.0
624671,,-100.0
624680,,-100.0
624692,,-100.0
624696,,-100.0
624709,,-100.0
624868,,-100.0
624888,,-100.0
624904,,-100.0
624918,,-100.0
624925,,-100.0
624935,,-100.0
624942,,-100.0
624976,,-100.0
625066,,-100.0
625084,,-100.0
625097,,-100.0
625108,,-100.0
625137,,-100.0
625150,,-100.0
625157,,-100.0
625168,,-100.0
625246,,-100.0
625263,,-100.0
625277,,-100.0
625288,,-100.0
625310,,-100.0
625325,,-100.0
625352,,-100.0
625362,,-100.0
625481,,-100.0
625497,,-100.0
625523,,-100.0
625539,,-100.0
625558,,-100.0
625563,,-100.0
625571,,-100.0
625583,,-100.0
625600,,-100.0
625616,,-100.0
626974,,-100.0
626999,,-100.0
627042,,-100.0
627075,,-100.0
627130,,-100.0
627144,,-100.0
627192,,-100.0
627223,,-100.0
627282,,-100.0
627297,,-100.0
627329,,-100.0
627381,,-100.0
627435,,-100.0
627451,,-100.0
627488,,-100.0
627540,,-100.0
627579,,-100.0
627618,,-100.0
627664,,-100.0
627704,,-100.0
627735,,-100.0
627754,,-100.0
627816,,-100.0
627853,,-100.0
627895,,-100.0
627918,,-100.0
637510,,-100.0
637543,,-100.0
637596,,-100.0
637629,,-100.0
637664,,-100.0
637698,,-100.0
637731,,-100.0
637800,,-100.0
637847,,-100.0
637880,,-100.0
637918,,-100.0
637945,,-100.0
638855,,-100.0
638895,,-100.0
638976,,-100.0
639046,,-100.0
639113,,-100.0
639159,,-100.0
639214,,-100.0
639250,,-100.0
639278,,-100.0
639310,,-100.0
639446,,-100.0
639484,,-100.0
639515,,-100.0
639548,,-100.0
639594,,-100.0
639633,,-100.0
639691,,-100.0
639722,,-100.0
639790,,-100.0
639818,,-100.0
648714,,-100.0
648742,,-100.0
648802,,-100.0
648828,,-100.0
648862,,-100.0
648888,,-100.0
648966,,-100.0
649031,,-100.0
649072,,-100.0
649100,,-100.0
649166,,-100.0
649224,,-100.0
649265,,-100.0
649300,,-100.0
649363,,-100.0
649388,,-100.0
649492,,-100.0
649531,,-100.0
649568,,-100.0
649618,,-100.0
649666,,-100.0
649722,,-100.0
649787,,-100.0
649825,,-100.0
649860,,-100.0
649907,,-100.0
649969,,-100.0
650004,,-100.0
650044,,-100.0
650081,,-100.0
650126,,-100.0
650257,,-100.0
650317,,-100.0
650380,,-100.0
650394,,-100.0
650444,,-100.0
650461,,-100.0
650516,,-100.0
650554,,-100.0
650642,,-100.0
650688,,-100.0
650763,,-100.0
650804,,-100.0
650847,,-100.0
650883,,-100.0
650936,,-100.0
651017,,-100.0
651100,,-100.0
651127,,-100.0
651157,,-100.0
651200,,-100.0
651251,,-100.0
