,AZSSG2REHDX18,AYYSG3O9FNU15,AOEGJLWFISOZQ,AU2980AA60A2C,A93LDI16XJWI8
500172,-100.0,-100.0,-100.0,-100.0,-100.0
500197,-100.0,-100.0,-100.0,-100.0,-100.0
500553,-100.0,-100.0,-100.0,-100.0,-100.0
500571,-100.0,-100.0,-100.0,-100.0,-100.0
500586,-100.0,-100.0,-100.0,-100.0,-100.0
500604,-100.0,-100.0,-100.0,-100.0,-100.0
506852,-100.0,-100.0,-100.0,-100.0,-100.0
506871,-100.0,-100.0,-100.0,-100.0,-100.0
506886,-100.0,-100.0,-100.0,-100.0,-100.0
506902,-100.0,-100.0,-100.0,-100.0,-100.0
506919,-100.0,-100.0,-100.0,-100.0,-100.0
506936,-100.0,-100.0,-100.0,-100.0,-100.0
506953,-100.0,-100.0,-100.0,-100.0,-100.0
506969,-100.0,-100.0,-100.0,-100.0,-100.0
506986,-100.0,-100.0,-100.0,-100.0,-100.0
507002,-100.0,-100.0,-100.0,-100.0,-100.0
507019,-100.0,-100.0,-100.0,-100.0,-100.0
507036,-100.0,-100.0,-100.0,-100.0,-100.0
507053,-100.0,-100.0,-100.0,-100.0,-100.0
507069,-100.0,-100.0,-100.0,-100.0,-100.0
507086,-100.0,-100.0,-100.0,-100.0,-100.0
507103,-100.0,-100.0,-100.0,-100.0,-100.0
531896,-100.0,-100.0,-100.0,-100.0,-100.0
531911,-99.0,-100.0,-100.0,-100.0,-100.0
531936,-98.0,-100.0,-100.0,-100.0,-100.0
531950,-97.0,-100.0,-100.0,-100.0,-100.0
531967,-96.0,-100.0,-100.0,-100.0,-100.0
531983,-94.0,-100.0,-100.0,-100.0,-100.0
531998,-93.0,-100.0,-100.0,-100.0,-100.0
532014,-92.0,-100.0,-100.0,-100.0,-100.0
532028,-91.0,-100.0,-100.0,-100.0,-100.0
534508,-91.0,-100.0,-100.0,-100.0,-100.0
534524,-92.0,-100.0,-100.0,-100.0,-100.0
534540,-94.0,-100.0,-100.0,-100.0,-100.0
534565,-95.0,-100.0,-100.0,-100.0,-100.0
534579,-96.0,-100.0,-100.0,-100.0,-100.0
534596,-97.0,-100.0,-100.0,-100.0,-100.0
534612,-98.0,-100.0,-100.0,-100.0,-100.0
534626,-99.0,-100.0,-100.0,-100.0,-100.0
534641,-100.0,-100.0,-100.0,-100.0,-100.0
537507,-100.0,-100.0,-100.0,-100.0,-100.0
537543,-100.0,-100.0,-100.0,-100.0,-100.0
537576,-100.0,-100.0,-100.0,-100.0,-100.0
537606,-100.0,-100.0,-100.0,-100.0,-100.0
538572,-100.0,-100.0,-100.0,-100.0,-100.0
538592,-100.0,-100.0,-100.0,-100.0,-100.0
538623,-100.0,-100.0,-100.0,-100.0,-100.0
538674,-100.0,-100.0,-100.0,-100.0,-100.0
557812,-100.0,-100.0,-100.0,-100.0,-100.0
557828,-100.0,-100.0,-100.0,-100.0,-100.0
557844,-100.0,-100.0,-100.0,-100.0,-100.0
557862,-100.0,-100.0,-100.0,-100.0,-100.0
557878,-100.0,-100.0,-100.0,-100.0,-100.0
557894,-100.0,-100.0,-100.0,-100.0,-100.0
557911,-100.0,-100.0,-100.0,-100.0,-100.0
557929,-100.0,-100.0,-100.0,-100.0,-100.0
557945,-100.0,-100.0,-100.0,-100.0,-100.0
558946,-100.0,-100.0,-100.0,-100.0,-100.0
558962,-100.0,-100.0,-100.0,-100.0,-100.0
558978,-100.0,-100.0,-100.0,-100.0,-100.0
558994,-100.0,-100.0,-100.0,-100.0,-100.0
559011,-100.0,-100.0,-100.0,-100.0,-100.0
559029,-100.0,-100.0,-100.0,-100.0,-100.0
559045,-100.0,-100.0,-100.0,-100.0,-100.0
559061,-100.0,-100.0,-100.0,-100.0,-100.0
