,nan_x,nan_y,ASPRULQHB8B1F,AQP4PHYDXRBPI
647252,-100.0,-100.0,-100.0,-100.0
647264,-100.0,-100.0,-100.0,-100.0
647291,-100.0,-100.0,-100.0,-100.0
647303,-100.0,-100.0,-100.0,-100.0
647315,-100.0,-100.0,-100.0,-100.0
647323,-100.0,-100.0,-100.0,-100.0
647340,-100.0,-100.0,-100.0,-100.0
647357,-100.0,-100.0,-100.0,-100.0
647367,-100.0,-100.0,-100.0,-100.0
647387,-100.0,-100.0,-100.0,-100.0
647405,-100.0,-100.0,-100.0,-100.0
647424,-100.0,-100.0,-100.0,-100.0
647438,-100.0,-100.0,-100.0,-100.0
647490,-100.0,-100.0,-100.0,-100.0
647504,-100.0,-100.0,-100.0,-100.0
647535,-100.0,-100.0,-100.0,-100.0
647568,-100.0,-100.0,-100.0,-100.0
647584,-100.0,-100.0,-100.0,-100.0
647606,-100.0,-100.0,-100.0,-100.0
647624,-100.0,-100.0,-100.0,-100.0
647643,-100.0,-100.0,-100.0,-100.0
647659,-100.0,-100.0,-100.0,-100.0
647671,-100.0,-100.0,-100.0,-100.0
647684,-100.0,-100.0,-100.0,-100.0
647701,-100.0,-100.0,-100.0,-100.0
647718,-100.0,-100.0,-100.0,-100.0
647720,-100.0,-100.0,-100.0,-100.0
647728,-100.0,-100.0,-100.0,-100.0
647751,-100.0,-100.0,-100.0,-100.0
647760,-100.0,-100.0,-100.0,-100.0
647761,-100.0,-100.0,-100.0,-100.0
647786,-100.0,-100.0,-100.0,-100.0
647790,-100.0,-100.0,-100.0,-100.0
647796,-100.0,-100.0,-100.0,-100.0
647801,-100.0,-100.0,-100.0,-100.0
647837,-100.0,-100.0,-100.0,-100.0
647842,-100.0,-100.0,-100.0,-100.0
647843,-100.0,-100.0,-100.0,-100.0
647870,-100.0,-100.0,-100.0,-100.0
647889,-100.0,-100.0,-100.0,-100.0
647914,-100.0,-100.0,-100.0,-100.0
647936,-100.0,-100.0,-100.0,-100.0
647972,-100.0,-100.0,-100.0,-100.0
647988,-100.0,-100.0,-100.0,-100.0
648007,-100.0,-100.0,-100.0,-100.0
648025,-100.0,-100.0,-100.0,-100.0
648042,-100.0,-100.0,-100.0,-100.0
648076,-100.0,-100.0,-100.0,-100.0
648090,-100.0,-100.0,-100.0,-100.0
648118,-100.0,-100.0,-100.0,-100.0
648132,-100.0,-100.0,-100.0,-100.0
648166,-100.0,-100.0,-100.0,-100.0
648171,-100.0,-100.0,-100.0,-100.0
648173,-100.0,-100.0,-100.0,-100.0
648194,-100.0,-100.0,-100.0,-100.0
648208,-100.0,-100.0,-100.0,-100.0
648222,-100.0,-100.0,-100.0,-100.0
648328,-100.0,-100.0,-100.0,-100.0
648381,-100.0,-100.0,-100.0,-100.0
648396,-100.0,-100.0,-100.0,-100.0
648420,-100.0,-100.0,-100.0,-100.0
648437,-100.0,-100.0,-100.0,-100.0
648455,-100.0,-100.0,-100.0,-100.0
648639,-100.0,-100.0,-100.0,-100.0
648650,-100.0,-100.0,-100.0,-100.0
648664,-100.0,-100.0,-100.0,-100.0
648677,-100.0,-100.0,-100.0,-100.0
648699,-100.0,-100.0,-100.0,-100.0
648802,-100.0,-100.0,-100.0,-100.0
648812,-100.0,-100.0,-100.0,-100.0
648820,-100.0,-100.0,-100.0,-100.0
648832,-100.0,-100.0,-100.0,-100.0
648845,-100.0,-100.0,-100.0,-100.0
648863,-100.0,-100.0,-100.0,-100.0
648868,-100.0,-100.0,-100.0,-100.0
648879,-100.0,-100.0,-100.0,-100.0
648890,-100.0,-100.0,-100.0,-100.0
648898,-100.0,-100.0,-100.0,-100.0
648905,-100.0,-100.0,-100.0,-100.0
648906,-100.0,-100.0,-100.0,-100.0
648907,-100.0,-100.0,-100.0,-100.0
648925,-100.0,-100.0,-100.0,-100.0
648931,-100.0,-100.0,-100.0,-100.0
648935,-100.0,-100.0,-100.0,-100.0
648939,-100.0,-100.0,-100.0,-100.0
648948,-100.0,-100.0,-100.0,-100.0
648952,-100.0,-100.0,-100.0,-100.0
648970,-100.0,-100.0,-100.0,-100.0
648974,-100.0,-100.0,-100.0,-100.0
648985,-100.0,-100.0,-100.0,-100.0
648988,-100.0,-100.0,-100.0,-100.0
648992,-100.0,-100.0,-100.0,-100.0
648993,-100.0,-100.0,-100.0,-100.0
649010,-100.0,-100.0,-100.0,-100.0
649025,-100.0,-100.0,-100.0,-100.0
649033,-100.0,-100.0,-100.0,-100.0
649034,-100.0,-100.0,-100.0,-100.0
649042,-100.0,-100.0,-100.0,-100.0
649050,-100.0,-100.0,-100.0,-100.0
649062,-100.0,-100.0,-100.0,-100.0
649067,-100.0,-100.0,-100.0,-100.0
649072,-100.0,-100.0,-100.0,-100.0
649089,-100.0,-100.0,-100.0,-100.0
649091,-100.0,-100.0,-100.0,-100.0
649102,-100.0,-100.0,-100.0,-100.0
649106,-100.0,-100.0,-100.0,-100.0
649116,-100.0,-100.0,-100.0,-100.0
649117,-100.0,-100.0,-100.0,-100.0
649124,-100.0,-100.0,-100.0,-100.0
649125,-100.0,-100.0,-100.0,-100.0
649130,-100.0,-100.0,-100.0,-100.0
649139,-100.0,-100.0,-100.0,-100.0
649165,-100.0,-100.0,-100.0,-100.0
649169,-100.0,-100.0,-100.0,-100.0
649178,-100.0,-100.0,-100.0,-100.0
649184,-100.0,-100.0,-100.0,-100.0
649193,-100.0,-100.0,-100.0,-100.0
649202,-100.0,-100.0,-100.0,-100.0
649213,-100.0,-100.0,-100.0,-100.0
649231,-100.0,-100.0,-100.0,-100.0
649245,-100.0,-100.0,-100.0,-100.0
649250,-100.0,-100.0,-100.0,-100.0
649271,-100.0,-100.0,-100.0,-100.0
649279,-100.0,-100.0,-100.0,-100.0
649290,-100.0,-100.0,-100.0,-100.0
649298,-100.0,-100.0,-100.0,-100.0
649300,-100.0,-100.0,-100.0,-100.0
649310,-100.0,-100.0,-100.0,-100.0
649339,-100.0,-100.0,-100.0,-100.0
649342,-100.0,-100.0,-100.0,-100.0
649350,-100.0,-100.0,-100.0,-100.0
649373,-100.0,-100.0,-100.0,-100.0
649401,-100.0,-100.0,-100.0,-100.0
649402,-100.0,-100.0,-100.0,-100.0
649406,-100.0,-100.0,-100.0,-100.0
649449,-100.0,-100.0,-100.0,-100.0
649487,-100.0,-100.0,-100.0,-100.0
649495,-100.0,-100.0,-100.0,-100.0
649524,-100.0,-100.0,-100.0,-100.0
649586,-100.0,-100.0,-100.0,-100.0
649621,-100.0,-100.0,-100.0,-100.0
649625,-100.0,-100.0,-100.0,-100.0
649665,-100.0,-100.0,-100.0,-100.0
649674,-100.0,-100.0,-100.0,-100.0
649737,-100.0,-100.0,-100.0,-100.0
649746,-100.0,-100.0,-100.0,-100.0
649769,-100.0,-100.0,-100.0,-100.0
649784,-100.0,-100.0,-100.0,-100.0
649810,-100.0,-100.0,-100.0,-100.0
649832,-100.0,-100.0,-100.0,-100.0
649858,-100.0,-100.0,-100.0,-100.0
650040,-100.0,-100.0,-100.0,-100.0
650073,-100.0,-100.0,-100.0,-100.0
650074,-100.0,-100.0,-100.0,-100.0
650097,-100.0,-100.0,-100.0,-100.0
650144,-100.0,-100.0,-100.0,-100.0
650168,-100.0,-100.0,-100.0,-100.0
650182,-100.0,-100.0,-100.0,-100.0
650211,-100.0,-100.0,-100.0,-100.0
650244,-100.0,-100.0,-100.0,-100.0
650257,-100.0,-100.0,-100.0,-100.0
650270,-100.0,-100.0,-100.0,-100.0
650291,-100.0,-100.0,-100.0,-100.0
650310,-100.0,-100.0,-100.0,-100.0
650332,-100.0,-100.0,-100.0,-100.0
650343,-100.0,-100.0,-100.0,-100.0
650388,-100.0,-100.0,-100.0,-100.0
650395,-100.0,-100.0,-100.0,-100.0
650438,-100.0,-100.0,-100.0,-100.0
650458,-100.0,-100.0,-100.0,-100.0
650479,-100.0,-100.0,-100.0,-100.0
650498,-100.0,-100.0,-100.0,-100.0
650514,-100.0,-100.0,-100.0,-100.0
650609,-100.0,-100.0,-100.0,-100.0
650655,-100.0,-100.0,-100.0,-100.0
650716,-100.0,-100.0,-100.0,-100.0
650739,-100.0,-100.0,-100.0,-100.0
650753,-100.0,-100.0,-100.0,-100.0
650796,-100.0,-100.0,-100.0,-100.0
650804,-100.0,-100.0,-100.0,-100.0
650839,-100.0,-100.0,-100.0,-100.0
650847,-100.0,-100.0,-100.0,-100.0
650877,-100.0,-100.0,-100.0,-100.0
650886,-100.0,-100.0,-100.0,-100.0
650914,-100.0,-100.0,-100.0,-100.0
652959,-100.0,-100.0,-100.0,-100.0
653011,-100.0,-100.0,-100.0,-100.0
653030,-100.0,-100.0,-100.0,-100.0
653264,-100.0,-100.0,-100.0,-100.0
653461,-100.0,-100.0,-100.0,-100.0
653492,-100.0,-100.0,-100.0,-100.0
653518,-100.0,-100.0,-100.0,-100.0
653529,-100.0,-100.0,-100.0,-100.0
653599,-100.0,-100.0,-100.0,-100.0
653633,-100.0,-100.0,-100.0,-100.0
653668,-100.0,-100.0,-100.0,-100.0
653679,-100.0,-100.0,-100.0,-100.0
653710,-100.0,-100.0,-100.0,-100.0
653724,-100.0,-100.0,-100.0,-100.0
653847,-100.0,-100.0,-100.0,-100.0
653864,-100.0,-100.0,-100.0,-100.0
653908,-100.0,-100.0,-100.0,-100.0
653916,-100.0,-100.0,-100.0,-100.0
654136,-100.0,-100.0,-100.0,-100.0
654164,-100.0,-100.0,-100.0,-100.0
654196,-100.0,-100.0,-100.0,-100.0
654212,-100.0,-100.0,-100.0,-100.0
654254,-100.0,-100.0,-100.0,-100.0
654266,-100.0,-100.0,-100.0,-100.0
654312,-100.0,-100.0,-100.0,-100.0
654328,-100.0,-100.0,-100.0,-100.0
654342,-100.0,-100.0,-100.0,-100.0
654378,-100.0,-100.0,-100.0,-100.0
654389,-100.0,-100.0,-100.0,-100.0
654401,-100.0,-100.0,-100.0,-100.0
654410,-100.0,-100.0,-100.0,-100.0
654441,-100.0,-100.0,-100.0,-100.0
654650,-100.0,-100.0,-100.0,-100.0
654711,-100.0,-100.0,-100.0,-100.0
654736,-100.0,-100.0,-100.0,-100.0
654764,-100.0,-100.0,-100.0,-100.0
654771,-100.0,-100.0,-100.0,-100.0
654801,-100.0,-100.0,-100.0,-100.0
654810,-100.0,-100.0,-100.0,-100.0
655000,-100.0,-100.0,-100.0,-100.0
655113,-100.0,-100.0,-100.0,-100.0
655164,-100.0,-100.0,-100.0,-100.0
655180,-100.0,-100.0,-100.0,-100.0
655202,-100.0,-100.0,-100.0,-100.0
655911,-100.0,-100.0,-100.0,-100.0
655912,-100.0,-100.0,-100.0,-100.0
655936,-100.0,-100.0,-100.0,-100.0
655969,-100.0,-100.0,-100.0,-100.0
655979,-100.0,-100.0,-100.0,-100.0
655986,-100.0,-100.0,-100.0,-100.0
656009,-100.0,-100.0,-100.0,-100.0
656033,-100.0,-100.0,-100.0,-100.0
656049,-100.0,-100.0,-100.0,-100.0
656076,-100.0,-100.0,-100.0,-100.0
656093,-100.0,-100.0,-100.0,-100.0
656166,-100.0,-100.0,-100.0,-100.0
656177,-100.0,-100.0,-100.0,-100.0
656206,-100.0,-100.0,-100.0,-100.0
656227,-100.0,-100.0,-100.0,-100.0
656263,-100.0,-100.0,-100.0,-100.0
656276,-100.0,-100.0,-100.0,-100.0
656293,-100.0,-100.0,-100.0,-100.0
656329,-100.0,-100.0,-100.0,-100.0
656355,-100.0,-100.0,-100.0,-100.0
656373,-100.0,-100.0,-100.0,-100.0
656374,-100.0,-100.0,-100.0,-100.0
656553,-100.0,-100.0,-100.0,-100.0
656576,-100.0,-100.0,-100.0,-100.0
656585,-100.0,-100.0,-100.0,-100.0
656653,-100.0,-100.0,-100.0,-100.0
656755,-100.0,-100.0,-100.0,-100.0
656841,-100.0,-100.0,-100.0,-100.0
656863,-100.0,-100.0,-100.0,-100.0
656902,-100.0,-100.0,-100.0,-100.0
656920,-100.0,-100.0,-100.0,-100.0
657003,-100.0,-100.0,-100.0,-100.0
657011,-100.0,-100.0,-100.0,-100.0
657035,-100.0,-100.0,-100.0,-100.0
657094,-100.0,-100.0,-100.0,-100.0
657115,-100.0,-100.0,-100.0,-100.0
657164,-100.0,-100.0,-100.0,-100.0
657202,-100.0,-100.0,-100.0,-100.0
657215,-100.0,-100.0,-100.0,-100.0
657237,-100.0,-100.0,-100.0,-100.0
657249,-100.0,-100.0,-100.0,-100.0
657284,-100.0,-100.0,-100.0,-100.0
657320,-100.0,-100.0,-100.0,-100.0
657356,-100.0,-100.0,-100.0,-100.0
657371,-100.0,-100.0,-100.0,-100.0
657397,-100.0,-100.0,-100.0,-100.0
657418,-100.0,-100.0,-100.0,-100.0
657446,-100.0,-100.0,-100.0,-100.0
657455,-100.0,-100.0,-100.0,-100.0
657481,-100.0,-100.0,-100.0,-100.0
657501,-100.0,-100.0,-100.0,-100.0
657540,-100.0,-100.0,-100.0,-100.0
657554,-100.0,-100.0,-100.0,-100.0
657576,-100.0,-100.0,-100.0,-100.0
657624,-100.0,-100.0,-100.0,-100.0
657635,-100.0,-100.0,-100.0,-100.0
657771,-100.0,-100.0,-100.0,-100.0
657798,-100.0,-100.0,-100.0,-100.0
657976,-100.0,-100.0,-100.0,-100.0
658010,-100.0,-100.0,-100.0,-100.0
658144,-100.0,-100.0,-100.0,-100.0
658160,-100.0,-100.0,-100.0,-100.0
658176,-100.0,-100.0,-100.0,-100.0
658209,-100.0,-100.0,-100.0,-100.0
658248,-100.0,-100.0,-100.0,-100.0
658263,-100.0,-100.0,-100.0,-100.0
658387,-100.0,-100.0,-100.0,-100.0
658434,-100.0,-100.0,-100.0,-100.0
658445,-100.0,-100.0,-100.0,-100.0
658501,-100.0,-100.0,-100.0,-100.0
658518,-100.0,-100.0,-100.0,-100.0
658564,-100.0,-100.0,-100.0,-100.0
658987,-100.0,-100.0,-100.0,-100.0
658988,-100.0,-100.0,-100.0,-100.0
658993,-100.0,-100.0,-100.0,-100.0
659003,-100.0,-100.0,-100.0,-100.0
659128,-100.0,-100.0,-100.0,-100.0
659143,-100.0,-100.0,-100.0,-100.0
659170,-100.0,-100.0,-100.0,-100.0
659197,-100.0,-100.0,-100.0,-100.0
659254,-100.0,-100.0,-100.0,-100.0
659280,-100.0,-100.0,-100.0,-100.0
659311,-100.0,-100.0,-100.0,-100.0
659326,-100.0,-100.0,-100.0,-100.0
659346,-100.0,-100.0,-100.0,-100.0
659355,-100.0,-100.0,-100.0,-100.0
659385,-100.0,-100.0,-100.0,-100.0
659478,-100.0,-100.0,-100.0,-100.0
659513,-100.0,-100.0,-100.0,-100.0
659558,-100.0,-100.0,-100.0,-100.0
659573,-100.0,-100.0,-100.0,-100.0
659698,-100.0,-100.0,-100.0,-100.0
659718,-100.0,-100.0,-100.0,-100.0
659752,-100.0,-100.0,-100.0,-100.0
659769,-100.0,-100.0,-100.0,-100.0
659771,-100.0,-100.0,-100.0,-100.0
659793,-100.0,-100.0,-100.0,-100.0
659811,-100.0,-100.0,-100.0,-100.0
659812,-100.0,-100.0,-100.0,-100.0
659843,-100.0,-100.0,-100.0,-100.0
659887,-100.0,-100.0,-100.0,-100.0
659930,-100.0,-100.0,-100.0,-100.0
659957,-100.0,-100.0,-100.0,-100.0
659980,-100.0,-100.0,-100.0,-100.0
659994,-100.0,-100.0,-100.0,-100.0
660049,-100.0,-100.0,-100.0,-100.0
660066,-100.0,-100.0,-100.0,-100.0
660084,-100.0,-100.0,-100.0,-100.0
660160,-100.0,-100.0,-100.0,-100.0
660181,-100.0,-100.0,-100.0,-100.0
660195,-100.0,-100.0,-100.0,-100.0
660209,-100.0,-100.0,-100.0,-100.0
660228,-100.0,-100.0,-100.0,-100.0
660236,-100.0,-100.0,-100.0,-100.0
660255,-100.0,-100.0,-100.0,-100.0
660266,-100.0,-100.0,-100.0,-100.0
660293,-100.0,-100.0,-100.0,-100.0
660311,-100.0,-100.0,-100.0,-100.0
660390,-100.0,-100.0,-100.0,-100.0
660408,-100.0,-100.0,-100.0,-100.0
660444,-100.0,-100.0,-100.0,-100.0
660466,-100.0,-100.0,-100.0,-100.0
660499,-100.0,-100.0,-100.0,-100.0
660525,-100.0,-100.0,-100.0,-100.0
660580,-100.0,-100.0,-100.0,-100.0
660624,-100.0,-100.0,-100.0,-100.0
660637,-100.0,-100.0,-100.0,-100.0
660790,-100.0,-100.0,-100.0,-100.0
660811,-100.0,-100.0,-100.0,-100.0
660833,-100.0,-100.0,-100.0,-100.0
660856,-100.0,-100.0,-100.0,-100.0
660889,-100.0,-100.0,-100.0,-100.0
660958,-100.0,-100.0,-100.0,-100.0
661001,-100.0,-100.0,-100.0,-100.0
661010,-100.0,-100.0,-100.0,-100.0
661027,-100.0,-100.0,-100.0,-100.0
661046,-100.0,-100.0,-100.0,-100.0
661059,-100.0,-100.0,-100.0,-100.0
661086,-100.0,-100.0,-100.0,-100.0
661106,-100.0,-100.0,-100.0,-100.0
661148,-100.0,-100.0,-100.0,-100.0
661173,-100.0,-100.0,-100.0,-100.0
661213,-100.0,-100.0,-100.0,-100.0
661235,-100.0,-100.0,-100.0,-100.0
661239,-100.0,-100.0,-100.0,-100.0
661257,-100.0,-100.0,-100.0,-100.0
661290,-100.0,-100.0,-100.0,-100.0
661318,-100.0,-100.0,-100.0,-100.0
661357,-100.0,-100.0,-100.0,-100.0
661391,-100.0,-100.0,-100.0,-100.0
661449,-100.0,-100.0,-100.0,-100.0
661482,-100.0,-100.0,-100.0,-100.0
661552,-100.0,-100.0,-100.0,-100.0
661576,-100.0,-100.0,-100.0,-100.0
661662,-100.0,-100.0,-100.0,-100.0
661702,-100.0,-100.0,-100.0,-100.0
661730,-100.0,-100.0,-100.0,-100.0
661752,-100.0,-100.0,-100.0,-100.0
661777,-100.0,-100.0,-100.0,-100.0
661865,-100.0,-100.0,-100.0,-100.0
661886,-100.0,-100.0,-100.0,-100.0
661901,-100.0,-100.0,-100.0,-100.0
661929,-100.0,-100.0,-100.0,-100.0
661946,-100.0,-100.0,-100.0,-100.0
661981,-100.0,-100.0,-100.0,-100.0
662137,-100.0,-100.0,-100.0,-100.0
662155,-100.0,-100.0,-100.0,-100.0
662171,-100.0,-100.0,-100.0,-100.0
662201,-100.0,-100.0,-100.0,-100.0
662224,-100.0,-100.0,-100.0,-100.0
662226,-100.0,-100.0,-100.0,-100.0
662280,-100.0,-100.0,-100.0,-100.0
662281,-100.0,-100.0,-100.0,-100.0
662304,-100.0,-100.0,-100.0,-100.0
662314,-100.0,-100.0,-100.0,-100.0
662322,-100.0,-100.0,-100.0,-100.0
662337,-100.0,-100.0,-100.0,-100.0
662338,-100.0,-100.0,-100.0,-100.0
662343,-100.0,-100.0,-100.0,-100.0
662357,-100.0,-100.0,-100.0,-100.0
662367,-100.0,-100.0,-100.0,-100.0
662387,-100.0,-100.0,-100.0,-100.0
662396,-100.0,-100.0,-100.0,-100.0
662405,-100.0,-100.0,-100.0,-100.0
662423,-100.0,-100.0,-100.0,-100.0
662464,-100.0,-100.0,-100.0,-100.0
662494,-100.0,-100.0,-100.0,-100.0
662537,-100.0,-100.0,-100.0,-100.0
662555,-100.0,-100.0,-100.0,-100.0
662601,-100.0,-100.0,-100.0,-100.0
662627,-100.0,-100.0,-100.0,-100.0
662641,-100.0,-100.0,-100.0,-100.0
662652,-100.0,-100.0,-100.0,-100.0
662670,-100.0,-100.0,-100.0,-100.0
662679,-100.0,-100.0,-100.0,-100.0
662694,-100.0,-100.0,-100.0,-100.0
662712,-100.0,-100.0,-100.0,-100.0
662728,-100.0,-100.0,-100.0,-100.0
662743,-100.0,-100.0,-100.0,-100.0
662763,-100.0,-100.0,-100.0,-100.0
662802,-100.0,-100.0,-100.0,-100.0
662822,-100.0,-100.0,-100.0,-100.0
662859,-100.0,-100.0,-100.0,-100.0
662874,-100.0,-100.0,-100.0,-100.0
662932,-100.0,-100.0,-100.0,-100.0
662949,-100.0,-100.0,-100.0,-100.0
662963,-100.0,-100.0,-100.0,-100.0
662982,-100.0,-100.0,-100.0,-100.0
662993,-100.0,-100.0,-100.0,-100.0
663020,-100.0,-100.0,-100.0,-100.0
663021,-100.0,-100.0,-100.0,-100.0
663030,-100.0,-100.0,-100.0,-100.0
663041,-100.0,-100.0,-100.0,-100.0
663059,-100.0,-100.0,-100.0,-100.0
663061,-100.0,-100.0,-100.0,-100.0
663079,-100.0,-100.0,-100.0,-100.0
663103,-100.0,-100.0,-100.0,-100.0
663116,-100.0,-100.0,-100.0,-100.0
663140,-100.0,-100.0,-100.0,-100.0
663159,-100.0,-100.0,-100.0,-100.0
663160,-100.0,-100.0,-100.0,-100.0
663175,-100.0,-100.0,-100.0,-100.0
663182,-100.0,-100.0,-100.0,-100.0
663188,-100.0,-100.0,-100.0,-100.0
663216,-100.0,-100.0,-100.0,-100.0
663217,-100.0,-100.0,-100.0,-100.0
663239,-100.0,-100.0,-100.0,-100.0
663246,-100.0,-100.0,-100.0,-100.0
663253,-100.0,-100.0,-100.0,-100.0
663261,-100.0,-100.0,-100.0,-100.0
663290,-100.0,-100.0,-100.0,-100.0
663301,-100.0,-100.0,-100.0,-100.0
663311,-100.0,-100.0,-100.0,-100.0
663313,-100.0,-100.0,-100.0,-100.0
663318,-100.0,-100.0,-100.0,-100.0
663322,-100.0,-100.0,-100.0,-100.0
663326,-100.0,-100.0,-100.0,-100.0
663334,-100.0,-100.0,-100.0,-100.0
663343,-100.0,-100.0,-100.0,-100.0
663351,-100.0,-100.0,-100.0,-100.0
663363,-100.0,-100.0,-100.0,-100.0
663367,-100.0,-100.0,-100.0,-100.0
663381,-100.0,-100.0,-100.0,-100.0
663384,-100.0,-100.0,-100.0,-100.0
663401,-100.0,-100.0,-100.0,-100.0
663415,-100.0,-100.0,-100.0,-100.0
663417,-100.0,-100.0,-100.0,-100.0
663436,-100.0,-100.0,-100.0,-100.0
663447,-100.0,-100.0,-100.0,-100.0
663472,-100.0,-100.0,-100.0,-100.0
663479,-100.0,-100.0,-100.0,-100.0
663499,-100.0,-100.0,-100.0,-100.0
663504,-100.0,-100.0,-100.0,-100.0
663516,-100.0,-100.0,-100.0,-100.0
663517,-100.0,-100.0,-100.0,-100.0
663539,-100.0,-100.0,-100.0,-100.0
663570,-100.0,-100.0,-100.0,-100.0
663573,-100.0,-100.0,-100.0,-100.0
663589,-100.0,-100.0,-100.0,-100.0
663607,-100.0,-100.0,-100.0,-100.0
663626,-100.0,-100.0,-100.0,-100.0
663671,-100.0,-100.0,-100.0,-100.0
663676,-100.0,-100.0,-100.0,-100.0
663688,-100.0,-100.0,-100.0,-100.0
663701,-100.0,-100.0,-100.0,-100.0
663703,-100.0,-100.0,-100.0,-100.0
663718,-100.0,-100.0,-100.0,-100.0
663731,-100.0,-100.0,-100.0,-100.0
663734,-100.0,-100.0,-100.0,-100.0
663751,-100.0,-100.0,-100.0,-100.0
663754,-100.0,-100.0,-100.0,-100.0
663767,-100.0,-100.0,-100.0,-100.0
663784,-100.0,-100.0,-100.0,-100.0
663795,-100.0,-100.0,-100.0,-100.0
663801,-100.0,-100.0,-100.0,-100.0
663807,-100.0,-100.0,-100.0,-100.0
663817,-100.0,-100.0,-100.0,-100.0
663833,-100.0,-100.0,-100.0,-100.0
663834,-100.0,-100.0,-100.0,-100.0
663841,-100.0,-100.0,-100.0,-100.0
663858,-100.0,-100.0,-100.0,-100.0
663865,-100.0,-100.0,-100.0,-100.0
663884,-100.0,-100.0,-100.0,-100.0
663904,-100.0,-100.0,-100.0,-100.0
663916,-100.0,-100.0,-100.0,-100.0
663922,-100.0,-100.0,-100.0,-100.0
663939,-100.0,-100.0,-100.0,-100.0
663945,-100.0,-100.0,-100.0,-100.0
663968,-100.0,-100.0,-100.0,-100.0
663971,-100.0,-100.0,-100.0,-100.0
664008,-100.0,-100.0,-100.0,-100.0
664011,-100.0,-100.0,-100.0,-100.0
664035,-100.0,-100.0,-100.0,-100.0
664059,-100.0,-100.0,-100.0,-100.0
664076,-100.0,-100.0,-100.0,-100.0
664123,-100.0,-100.0,-100.0,-100.0
664130,-100.0,-100.0,-100.0,-100.0
664162,-100.0,-100.0,-100.0,-100.0
664199,-100.0,-100.0,-100.0,-100.0
664204,-100.0,-100.0,-100.0,-100.0
664215,-100.0,-100.0,-100.0,-100.0
664222,-100.0,-100.0,-100.0,-100.0
664231,-100.0,-100.0,-100.0,-100.0
664262,-100.0,-100.0,-100.0,-100.0
664275,-100.0,-100.0,-100.0,-100.0
664287,-100.0,-100.0,-100.0,-100.0
664315,-100.0,-100.0,-100.0,-100.0
664336,-100.0,-100.0,-100.0,-100.0
664347,-100.0,-100.0,-100.0,-100.0
664358,-100.0,-100.0,-100.0,-100.0
664367,-100.0,-100.0,-100.0,-100.0
664376,-100.0,-100.0,-100.0,-100.0
664382,-100.0,-100.0,-100.0,-100.0
664390,-100.0,-100.0,-100.0,-100.0
664413,-100.0,-100.0,-100.0,-100.0
664420,-100.0,-100.0,-100.0,-100.0
664452,-100.0,-100.0,-100.0,-100.0
664461,-100.0,-100.0,-100.0,-100.0
664463,-100.0,-100.0,-100.0,-100.0
664484,-100.0,-100.0,-100.0,-100.0
664490,-100.0,-100.0,-100.0,-100.0
664494,-100.0,-100.0,-100.0,-100.0
664522,-100.0,-100.0,-100.0,-100.0
664541,-100.0,-100.0,-100.0,-100.0
664569,-100.0,-100.0,-100.0,-100.0
664586,-100.0,-100.0,-100.0,-100.0
664593,-100.0,-100.0,-100.0,-100.0
664609,-100.0,-100.0,-100.0,-100.0
664615,-100.0,-100.0,-100.0,-100.0
664616,-100.0,-100.0,-100.0,-100.0
664643,-100.0,-100.0,-100.0,-100.0
664648,-100.0,-100.0,-100.0,-100.0
664659,-100.0,-100.0,-100.0,-100.0
664660,-100.0,-100.0,-100.0,-100.0
664669,-100.0,-100.0,-100.0,-100.0
664673,-100.0,-100.0,-100.0,-100.0
664679,-100.0,-100.0,-100.0,-100.0
664684,-100.0,-100.0,-100.0,-100.0
664685,-100.0,-100.0,-100.0,-100.0
664693,-100.0,-100.0,-100.0,-100.0
664698,-100.0,-100.0,-100.0,-100.0
664707,-100.0,-100.0,-100.0,-100.0
664708,-100.0,-100.0,-100.0,-100.0
664725,-100.0,-100.0,-100.0,-100.0
664730,-100.0,-100.0,-100.0,-100.0
664755,-100.0,-100.0,-100.0,-100.0
664759,-100.0,-100.0,-100.0,-100.0
664765,-100.0,-100.0,-100.0,-100.0
664774,-100.0,-100.0,-100.0,-100.0
664787,-100.0,-100.0,-100.0,-100.0
664804,-100.0,-100.0,-100.0,-100.0
664810,-100.0,-100.0,-100.0,-100.0
664819,-100.0,-100.0,-100.0,-100.0
664833,-100.0,-100.0,-100.0,-100.0
664844,-100.0,-100.0,-100.0,-100.0
664863,-100.0,-100.0,-100.0,-100.0
664880,-100.0,-100.0,-100.0,-100.0
664903,-100.0,-100.0,-100.0,-100.0
664945,-100.0,-100.0,-100.0,-100.0
664950,-100.0,-100.0,-100.0,-100.0
664959,-100.0,-100.0,-100.0,-100.0
664973,-100.0,-100.0,-100.0,-100.0
664981,-100.0,-100.0,-100.0,-100.0
664993,-100.0,-100.0,-100.0,-100.0
664999,-100.0,-100.0,-100.0,-100.0
665002,-100.0,-100.0,-100.0,-100.0
665016,-100.0,-100.0,-100.0,-100.0
665021,-100.0,-100.0,-100.0,-100.0
665040,-100.0,-100.0,-100.0,-100.0
665049,-100.0,-100.0,-100.0,-100.0
665066,-100.0,-100.0,-100.0,-100.0
665352,-100.0,-100.0,-100.0,-100.0
665398,-100.0,-100.0,-100.0,-100.0
665413,-100.0,-100.0,-100.0,-100.0
665447,-100.0,-100.0,-100.0,-100.0
665466,-100.0,-100.0,-100.0,-100.0
665506,-100.0,-100.0,-100.0,-100.0
665519,-100.0,-100.0,-100.0,-100.0
