,A3QFK8SWWMHIW,A3BPENSX5EVJ2,A2XZXWD30F6AN
528206,-100.0,-94.0,-17.0
528216,-100.0,-94.0,-17.0
528221,-100.0,-94.0,-17.0
528234,-100.0,-94.0,-17.0
528240,-100.0,-94.0,-17.0
528251,-100.0,-94.0,-17.0
528256,-100.0,-94.0,-17.0
528268,-100.0,-94.0,-17.0
528276,-100.0,-94.0,-17.0
528286,-100.0,-94.0,-17.0
528296,-100.0,-94.0,-17.0
528304,-100.0,-94.0,-17.0
528308,-100.0,-94.0,-17.0
528322,-100.0,-94.0,-17.0
528329,-100.0,-94.0,-17.0
528339,-100.0,-94.0,-17.0
528344,-100.0,-94.0,-17.0
528357,-100.0,-94.0,-17.0
528364,-100.0,-94.0,-17.0
528374,-100.0,-94.0,-17.0
528381,-100.0,-94.0,-17.0
528387,-100.0,-94.0,-17.0
528399,-100.0,-94.0,-17.0
528403,-100.0,-94.0,-17.0
528416,-100.0,-94.0,-17.0
528420,-100.0,-94.0,-17.0
528434,-100.0,-94.0,-17.0
528439,-100.0,-94.0,-17.0
528452,-100.0,-94.0,-17.0
528456,-100.0,-94.0,-17.0
528468,-100.0,-94.0,-17.0
528474,-100.0,-94.0,-17.0
528487,-100.0,-94.0,-17.0
528499,-100.0,-94.0,-17.0
528521,-100.0,-94.0,-17.0
528531,-100.0,-94.0,-17.0
528552,-100.0,-94.0,-17.0
528561,-100.0,-94.0,-17.0
528582,-100.0,-94.0,-17.0
529378,-100.0,-94.0,-17.0
529395,-100.0,-94.0,-17.0
529401,-100.0,-94.0,-17.0
529412,-100.0,-94.0,-17.0
529415,-100.0,-94.0,-17.0
529428,-100.0,-94.0,-17.0
529430,-100.0,-94.0,-17.0
529436,-100.0,-94.0,-17.0
529440,-100.0,-94.0,-17.0
529454,-100.0,-94.0,-17.0
529456,-100.0,-94.0,-17.0
529471,-100.0,-94.0,-17.0
529473,-100.0,-94.0,-17.0
529489,-100.0,-94.0,-17.0
529493,-100.0,-94.0,-17.0
529507,-100.0,-94.0,-17.0
529510,-100.0,-94.0,-17.0
529524,-100.0,-94.0,-17.0
529529,-100.0,-94.0,-17.0
529541,-100.0,-94.0,-17.0
529545,-100.0,-94.0,-17.0
529560,-100.0,-94.0,-17.0
529564,-100.0,-94.0,-17.0
529577,-100.0,-94.0,-17.0
529580,-100.0,-94.0,-17.0
529595,-100.0,-94.0,-17.0
529598,-100.0,-94.0,-17.0
529611,-100.0,-94.0,-17.0
529617,-100.0,-94.0,-17.0
529629,-100.0,-94.0,-17.0
529633,-100.0,-94.0,-17.0
529648,-100.0,-94.0,-17.0
529651,-100.0,-94.0,-17.0
529654,-100.0,-94.0,-17.0
529657,-100.0,-94.0,-17.0
529672,-100.0,-94.0,-17.0
529675,-100.0,-94.0,-17.0
529690,-100.0,-94.0,-17.0
529694,-100.0,-94.0,-17.0
529706,-100.0,-94.0,-17.0
529711,-100.0,-94.0,-17.0
529725,-100.0,-94.0,-17.0
529732,-100.0,-94.0,-17.0
529742,-100.0,-94.0,-17.0
529747,-100.0,-94.0,-17.0
529760,-100.0,-94.0,-17.0
529764,-100.0,-94.0,-17.0
529778,-100.0,-94.0,-17.0
529782,-100.0,-94.0,-17.0
529796,-100.0,-94.0,-17.0
529798,-100.0,-94.0,-17.0
529812,-100.0,-94.0,-17.0
529817,-100.0,-94.0,-17.0
529830,-100.0,-94.0,-17.0
529833,-100.0,-94.0,-17.0
529848,-100.0,-94.0,-17.0
529851,-100.0,-94.0,-17.0
529855,-100.0,-94.0,-17.0
529859,-100.0,-94.0,-17.0
529872,-100.0,-94.0,-17.0
529875,-100.0,-94.0,-17.0
529889,-100.0,-94.0,-17.0
529893,-100.0,-94.0,-17.0
529907,-100.0,-94.0,-17.0
529913,-100.0,-94.0,-17.0
529925,-100.0,-94.0,-17.0
529928,-100.0,-94.0,-17.0
529943,-100.0,-94.0,-17.0
529947,-100.0,-94.0,-17.0
529960,-100.0,-94.0,-17.0
538438,-100.0,-94.0,-17.0
538451,-100.0,-94.0,-17.0
538508,-100.0,-94.0,-17.0
538536,-100.0,-94.0,-17.0
538614,-100.0,-94.0,-17.0
538651,-100.0,-94.0,-17.0
538711,-100.0,-94.0,-17.0
538747,-100.0,-94.0,-17.0
560975,-100.0,-94.0,-17.0
561004,-100.0,-94.0,-17.0
561011,-100.0,-94.0,-17.0
561038,-100.0,-94.0,-17.0
561046,-100.0,-94.0,-17.0
561088,-100.0,-94.0,-17.0
561094,-100.0,-94.0,-17.0
561138,-100.0,-94.0,-17.0
561169,-100.0,-94.0,-17.0
561188,-100.0,-94.0,-17.0
561194,-100.0,-94.0,-17.0
561221,-100.0,-94.0,-17.0
561708,-100.0,-94.0,-17.0
561722,-100.0,-94.0,-17.0
561748,-100.0,-94.0,-17.0
561761,-100.0,-94.0,-17.0
561786,-100.0,-94.0,-17.0
561797,-100.0,-94.0,-17.0
561827,-100.0,-94.0,-17.0
561840,-100.0,-94.0,-17.0
561847,-100.0,-94.0,-17.0
561860,-100.0,-94.0,-17.0
562059,-100.0,-94.0,-17.0
562073,-100.0,-94.0,-17.0
562097,-100.0,-94.0,-17.0
562107,-100.0,-94.0,-17.0
562131,-100.0,-94.0,-17.0
562140,-100.0,-94.0,-17.0
562165,-100.0,-94.0,-17.0
562175,-100.0,-94.0,-17.0
562200,-100.0,-94.0,-17.0
562212,-100.0,-94.0,-17.0
562239,-100.0,-94.0,-17.0
562252,-100.0,-94.0,-17.0
562492,-100.0,-94.0,-17.0
562505,-100.0,-94.0,-17.0
562528,-100.0,-94.0,-17.0
562539,-100.0,-94.0,-17.0
562563,-100.0,-94.0,-17.0
562574,-100.0,-94.0,-17.0
562598,-100.0,-94.0,-17.0
562607,-100.0,-94.0,-17.0
562633,-100.0,-94.0,-17.0
562645,-100.0,-94.0,-17.0
562793,-100.0,-94.0,-17.0
562805,-100.0,-94.0,-17.0
562831,-100.0,-94.0,-17.0
562840,-100.0,-94.0,-17.0
562867,-100.0,-94.0,-17.0
562878,-100.0,-94.0,-17.0
562907,-100.0,-94.0,-17.0
562917,-100.0,-94.0,-17.0
562947,-100.0,-94.0,-17.0
562958,-100.0,-94.0,-17.0
563093,-100.0,-94.0,-17.0
563106,-100.0,-94.0,-17.0
563130,-100.0,-94.0,-17.0
563140,-100.0,-94.0,-17.0
563167,-100.0,-94.0,-17.0
563176,-100.0,-94.0,-17.0
563202,-100.0,-94.0,-17.0
563213,-100.0,-94.0,-17.0
563240,-100.0,-94.0,-17.0
563252,-100.0,-94.0,-17.0
563282,-100.0,-94.0,-17.0
563283,-100.0,-94.0,-17.0
563297,-100.0,-94.0,-17.0
563317,-100.0,-94.0,-17.0
563322,-100.0,-94.0,-17.0
563358,-100.0,-94.0,-17.0
563366,-100.0,-94.0,-17.0
563382,-100.0,-94.0,-17.0
563391,-100.0,-94.0,-17.0
563392,-100.0,-94.0,-17.0
563405,-100.0,-94.0,-17.0
563428,-100.0,-94.0,-17.0
563438,-100.0,-94.0,-17.0
563468,-100.0,-94.0,-17.0
563478,-100.0,-94.0,-17.0
563504,-100.0,-94.0,-17.0
563513,-100.0,-94.0,-17.0
563579,-100.0,-94.0,-17.0
563592,-100.0,-94.0,-17.0
563618,-100.0,-94.0,-17.0
563625,-100.0,-94.0,-17.0
563651,-100.0,-94.0,-17.0
563659,-100.0,-94.0,-17.0
563677,-100.0,-94.0,-17.0
563685,-100.0,-94.0,-17.0
563689,-100.0,-94.0,-17.0
563694,-100.0,-94.0,-17.0
563718,-100.0,-94.0,-17.0
563729,-100.0,-94.0,-17.0
563757,-100.0,-94.0,-17.0
563766,-100.0,-94.0,-17.0
563799,-100.0,-94.0,-17.0
563812,-100.0,-94.0,-17.0
563978,-100.0,-94.0,-17.0
563992,-100.0,-94.0,-17.0
564016,-100.0,-94.0,-17.0
564030,-100.0,-94.0,-17.0
564057,-100.0,-94.0,-17.0
564068,-100.0,-94.0,-17.0
564094,-100.0,-94.0,-17.0
564106,-100.0,-94.0,-17.0
564294,-100.0,-94.0,-17.0
564306,-100.0,-94.0,-17.0
564331,-100.0,-94.0,-17.0
564342,-100.0,-94.0,-17.0
564369,-100.0,-94.0,-17.0
564381,-100.0,-94.0,-17.0
564409,-100.0,-94.0,-17.0
564423,-100.0,-94.0,-17.0
564610,-100.0,-94.0,-17.0
564624,-100.0,-94.0,-17.0
564649,-100.0,-94.0,-17.0
564660,-100.0,-94.0,-17.0
564684,-100.0,-94.0,-17.0
564696,-100.0,-94.0,-17.0
564781,-100.0,-94.0,-17.0
564791,-100.0,-94.0,-17.0
564814,-100.0,-94.0,-17.0
564820,-100.0,-94.0,-17.0
564860,-100.0,-94.0,-17.0
564867,-100.0,-94.0,-17.0
564916,-100.0,-94.0,-17.0
564928,-100.0,-94.0,-17.0
564953,-100.0,-94.0,-17.0
564966,-100.0,-94.0,-17.0
564997,-100.0,-94.0,-17.0
565009,-100.0,-94.0,-17.0
565038,-100.0,-94.0,-17.0
565050,-100.0,-94.0,-17.0
565277,-100.0,-94.0,-17.0
565290,-100.0,-94.0,-17.0
565315,-100.0,-94.0,-17.0
565326,-100.0,-94.0,-17.0
565351,-100.0,-94.0,-17.0
565353,-100.0,-94.0,-17.0
565367,-100.0,-94.0,-17.0
565370,-100.0,-94.0,-17.0
565376,-100.0,-94.0,-17.0
565394,-100.0,-94.0,-17.0
565405,-100.0,-94.0,-17.0
565410,-100.0,-94.0,-17.0
565457,-100.0,-94.0,-17.0
565460,-100.0,-94.0,-17.0
565475,-100.0,-94.0,-17.0
565478,-100.0,-94.0,-17.0
565493,-100.0,-94.0,-17.0
565496,-100.0,-94.0,-17.0
565511,-100.0,-94.0,-17.0
565513,-100.0,-94.0,-17.0
565518,-100.0,-94.0,-17.0
565520,-100.0,-94.0,-17.0
565534,-100.0,-94.0,-17.0
565536,-100.0,-94.0,-17.0
565552,-100.0,-94.0,-17.0
565554,-100.0,-94.0,-17.0
565570,-100.0,-94.0,-17.0
565572,-100.0,-94.0,-17.0
565584,-100.0,-94.0,-17.0
565588,-100.0,-94.0,-17.0
565590,-100.0,-94.0,-17.0
565598,-100.0,-94.0,-17.0
565605,-100.0,-94.0,-17.0
565607,-100.0,-94.0,-17.0
565622,-100.0,-94.0,-17.0
565625,-100.0,-94.0,-17.0
565629,-100.0,-94.0,-17.0
565640,-100.0,-94.0,-17.0
565642,-100.0,-94.0,-17.0
565658,-100.0,-94.0,-17.0
565660,-100.0,-94.0,-17.0
565666,-100.0,-94.0,-17.0
565675,-100.0,-94.0,-17.0
565677,-100.0,-94.0,-17.0
565678,-100.0,-94.0,-17.0
565694,-100.0,-94.0,-17.0
565696,-100.0,-94.0,-17.0
565703,-100.0,-94.0,-17.0
565711,-100.0,-94.0,-17.0
565713,-100.0,-94.0,-17.0
565714,-100.0,-94.0,-17.0
565728,-100.0,-94.0,-17.0
565732,-100.0,-94.0,-17.0
565745,-100.0,-94.0,-17.0
565748,-100.0,-94.0,-17.0
565753,-100.0,-94.0,-17.0
565755,-100.0,-94.0,-17.0
565770,-100.0,-94.0,-17.0
565773,-100.0,-94.0,-17.0
565788,-100.0,-94.0,-17.0
565790,-100.0,-94.0,-17.0
565806,-100.0,-94.0,-17.0
565808,-100.0,-94.0,-17.0
565823,-100.0,-94.0,-17.0
565825,-100.0,-94.0,-17.0
565840,-100.0,-94.0,-17.0
565843,-100.0,-94.0,-17.0
565858,-100.0,-94.0,-17.0
565861,-100.0,-94.0,-17.0
565876,-100.0,-94.0,-17.0
565879,-100.0,-94.0,-17.0
565894,-100.0,-94.0,-17.0
565896,-100.0,-94.0,-17.0
565911,-100.0,-94.0,-17.0
565914,-100.0,-94.0,-17.0
565929,-100.0,-94.0,-17.0
565931,-100.0,-94.0,-17.0
565946,-100.0,-94.0,-17.0
565948,-100.0,-94.0,-17.0
565953,-100.0,-94.0,-17.0
565955,-100.0,-94.0,-17.0
565971,-100.0,-94.0,-17.0
565973,-100.0,-94.0,-17.0
565989,-100.0,-94.0,-17.0
565992,-100.0,-94.0,-17.0
566005,-100.0,-94.0,-17.0
566009,-100.0,-94.0,-17.0
566023,-100.0,-94.0,-17.0
566026,-100.0,-94.0,-17.0
566041,-100.0,-94.0,-17.0
566043,-100.0,-94.0,-17.0
566059,-100.0,-94.0,-17.0
566063,-100.0,-94.0,-17.0
566076,-100.0,-94.0,-17.0
566081,-100.0,-94.0,-17.0
566094,-100.0,-94.0,-17.0
566097,-100.0,-94.0,-17.0
566111,-100.0,-94.0,-17.0
566118,-100.0,-94.0,-17.0
566130,-100.0,-94.0,-17.0
566134,-100.0,-94.0,-17.0
566159,-100.0,-94.0,-17.0
566163,-100.0,-94.0,-17.0
566172,-100.0,-94.0,-17.0
566174,-100.0,-94.0,-17.0
566188,-100.0,-94.0,-17.0
566191,-100.0,-94.0,-17.0
566206,-100.0,-94.0,-17.0
566207,-100.0,-94.0,-17.0
566224,-100.0,-94.0,-17.0
566226,-100.0,-94.0,-17.0
566242,-100.0,-94.0,-17.0
566243,-100.0,-94.0,-17.0
566259,-100.0,-94.0,-17.0
566261,-100.0,-94.0,-17.0
566277,-100.0,-94.0,-17.0
566279,-100.0,-94.0,-17.0
566294,-100.0,-94.0,-17.0
566296,-100.0,-94.0,-17.0
566312,-100.0,-94.0,-17.0
566313,-100.0,-94.0,-17.0
566329,-100.0,-94.0,-17.0
566331,-100.0,-94.0,-17.0
566347,-100.0,-94.0,-17.0
566349,-100.0,-94.0,-17.0
566365,-100.0,-94.0,-17.0
566367,-100.0,-94.0,-17.0
566372,-100.0,-94.0,-17.0
566374,-100.0,-94.0,-17.0
566389,-100.0,-94.0,-17.0
566391,-100.0,-94.0,-17.0
566407,-100.0,-94.0,-17.0
566409,-100.0,-94.0,-17.0
566424,-100.0,-94.0,-17.0
566845,-100.0,-94.0,-17.0
566863,-100.0,-94.0,-17.0
566879,-100.0,-94.0,-17.0
566896,-100.0,-94.0,-17.0
566898,-100.0,-94.0,-17.0
566914,-100.0,-94.0,-17.0
566917,-100.0,-94.0,-17.0
566932,-100.0,-94.0,-17.0
566935,-100.0,-94.0,-17.0
566949,-100.0,-94.0,-17.0
566954,-100.0,-94.0,-17.0
566965,-100.0,-94.0,-17.0
566969,-100.0,-94.0,-17.0
566984,-100.0,-94.0,-17.0
566987,-100.0,-94.0,-17.0
567001,-100.0,-94.0,-17.0
567004,-100.0,-94.0,-17.0
567019,-100.0,-94.0,-17.0
567022,-100.0,-94.0,-17.0
567026,-100.0,-94.0,-17.0
567028,-100.0,-94.0,-17.0
567043,-100.0,-94.0,-17.0
567048,-100.0,-94.0,-17.0
567061,-100.0,-94.0,-17.0
567064,-100.0,-94.0,-17.0
567079,-100.0,-94.0,-17.0
567082,-100.0,-94.0,-17.0
567096,-100.0,-94.0,-17.0
567101,-100.0,-94.0,-17.0
567114,-100.0,-94.0,-17.0
567116,-100.0,-94.0,-17.0
567131,-100.0,-94.0,-17.0
567133,-100.0,-94.0,-17.0
567148,-100.0,-94.0,-17.0
567152,-100.0,-94.0,-17.0
567166,-100.0,-94.0,-17.0
567168,-100.0,-94.0,-17.0
567184,-100.0,-94.0,-17.0
567186,-100.0,-94.0,-17.0
567202,-100.0,-94.0,-17.0
567204,-100.0,-94.0,-17.0
567219,-100.0,-94.0,-17.0
567221,-100.0,-94.0,-17.0
567227,-100.0,-94.0,-17.0
567229,-100.0,-94.0,-17.0
567243,-100.0,-94.0,-17.0
567247,-100.0,-94.0,-17.0
567261,-100.0,-94.0,-17.0
567264,-100.0,-94.0,-17.0
567279,-100.0,-94.0,-17.0
567281,-100.0,-94.0,-17.0
567297,-100.0,-94.0,-17.0
567299,-100.0,-94.0,-17.0
567314,-100.0,-94.0,-17.0
567316,-100.0,-94.0,-17.0
567332,-100.0,-94.0,-17.0
567334,-100.0,-94.0,-17.0
567349,-100.0,-94.0,-17.0
567351,-100.0,-94.0,-17.0
567367,-100.0,-94.0,-17.0
567369,-100.0,-94.0,-17.0
567384,-100.0,-94.0,-17.0
567386,-100.0,-94.0,-17.0
567402,-100.0,-94.0,-17.0
567404,-100.0,-94.0,-17.0
567420,-100.0,-94.0,-17.0
567422,-100.0,-94.0,-17.0
567438,-100.0,-94.0,-17.0
567440,-100.0,-94.0,-17.0
567455,-100.0,-94.0,-17.0
567456,-100.0,-94.0,-17.0
567463,-100.0,-94.0,-17.0
567465,-100.0,-94.0,-17.0
567479,-100.0,-94.0,-17.0
567482,-100.0,-94.0,-17.0
567497,-100.0,-94.0,-17.0
567500,-100.0,-94.0,-17.0
567515,-100.0,-94.0,-17.0
567517,-100.0,-94.0,-17.0
567532,-100.0,-94.0,-17.0
567710,-100.0,-94.0,-17.0
567725,-100.0,-94.0,-17.0
567786,-100.0,-94.0,-17.0
567794,-100.0,-94.0,-17.0
567836,-100.0,-94.0,-17.0
567847,-100.0,-94.0,-17.0
567969,-100.0,-94.0,-17.0
567987,-100.0,-94.0,-17.0
567989,-100.0,-94.0,-17.0
568004,-100.0,-94.0,-17.0
568007,-100.0,-94.0,-17.0
568021,-100.0,-94.0,-17.0
568023,-100.0,-94.0,-17.0
568039,-100.0,-94.0,-17.0
568041,-100.0,-94.0,-17.0
568056,-100.0,-94.0,-17.0
568058,-100.0,-94.0,-17.0
568074,-100.0,-94.0,-17.0
568076,-100.0,-94.0,-17.0
568081,-100.0,-94.0,-17.0
568084,-100.0,-94.0,-17.0
568098,-100.0,-94.0,-17.0
568101,-100.0,-94.0,-17.0
568115,-100.0,-94.0,-17.0
568117,-100.0,-94.0,-17.0
568133,-100.0,-94.0,-17.0
568138,-100.0,-94.0,-17.0
568151,-100.0,-94.0,-17.0
568154,-100.0,-94.0,-17.0
568169,-100.0,-94.0,-17.0
568171,-100.0,-94.0,-17.0
568187,-100.0,-94.0,-17.0
568190,-100.0,-94.0,-17.0
568198,-100.0,-94.0,-17.0
568204,-100.0,-94.0,-17.0
568207,-100.0,-94.0,-17.0
568212,-100.0,-94.0,-17.0
568221,-100.0,-94.0,-17.0
568224,-100.0,-94.0,-17.0
568239,-100.0,-94.0,-17.0
568241,-100.0,-94.0,-17.0
568246,-100.0,-94.0,-17.0
568256,-100.0,-94.0,-17.0
568258,-100.0,-94.0,-17.0
568260,-100.0,-94.0,-17.0
568274,-100.0,-94.0,-17.0
568277,-100.0,-94.0,-17.0
568292,-100.0,-94.0,-17.0
568294,-100.0,-94.0,-17.0
568309,-100.0,-94.0,-17.0
568311,-100.0,-94.0,-17.0
568316,-100.0,-94.0,-17.0
568318,-100.0,-94.0,-17.0
568334,-100.0,-94.0,-17.0
568336,-100.0,-94.0,-17.0
568352,-100.0,-94.0,-17.0
568354,-100.0,-94.0,-17.0
568370,-100.0,-94.0,-17.0
568373,-100.0,-94.0,-17.0
568388,-100.0,-94.0,-17.0
568391,-100.0,-94.0,-17.0
568404,-100.0,-94.0,-17.0
568407,-100.0,-94.0,-17.0
568422,-100.0,-94.0,-17.0
568427,-100.0,-94.0,-17.0
568430,-100.0,-94.0,-17.0
568445,-100.0,-94.0,-17.0
568458,-100.0,-94.0,-17.0
568461,-100.0,-94.0,-17.0
568475,-100.0,-94.0,-17.0
568479,-100.0,-94.0,-17.0
568492,-100.0,-94.0,-17.0
568495,-100.0,-94.0,-17.0
568510,-100.0,-94.0,-17.0
568512,-100.0,-94.0,-17.0
568516,-100.0,-94.0,-17.0
568518,-100.0,-94.0,-17.0
568537,-100.0,-94.0,-17.0
568539,-100.0,-94.0,-17.0
568552,-100.0,-94.0,-17.0
568554,-100.0,-94.0,-17.0
568570,-100.0,-94.0,-17.0
568572,-100.0,-94.0,-17.0
568587,-100.0,-94.0,-17.0
568591,-100.0,-94.0,-17.0
568604,-100.0,-94.0,-17.0
568607,-100.0,-94.0,-17.0
568623,-100.0,-94.0,-17.0
568625,-100.0,-94.0,-17.0
568640,-100.0,-94.0,-17.0
568642,-100.0,-94.0,-17.0
568650,-100.0,-94.0,-17.0
568656,-100.0,-94.0,-17.0
568658,-100.0,-94.0,-17.0
568661,-100.0,-94.0,-17.0
568675,-100.0,-94.0,-17.0
568678,-100.0,-94.0,-17.0
568690,-100.0,-94.0,-17.0
568692,-100.0,-94.0,-17.0
568694,-100.0,-94.0,-17.0
568709,-100.0,-94.0,-17.0
568710,-100.0,-94.0,-17.0
568712,-100.0,-94.0,-17.0
568715,-100.0,-94.0,-17.0
568728,-100.0,-94.0,-17.0
568730,-100.0,-94.0,-17.0
568735,-100.0,-94.0,-17.0
568737,-100.0,-94.0,-17.0
568753,-100.0,-94.0,-17.0
568755,-100.0,-94.0,-17.0
568771,-100.0,-94.0,-17.0
568774,-100.0,-94.0,-17.0
568788,-100.0,-94.0,-17.0
568791,-100.0,-94.0,-17.0
568806,-100.0,-94.0,-17.0
568860,-100.0,-94.0,-17.0
568873,-100.0,-94.0,-17.0
568898,-100.0,-94.0,-17.0
568904,-100.0,-94.0,-17.0
568930,-100.0,-94.0,-17.0
568940,-100.0,-94.0,-17.0
569015,-100.0,-94.0,-17.0
569027,-100.0,-94.0,-17.0
569054,-100.0,-94.0,-17.0
569070,-100.0,-94.0,-17.0
569094,-100.0,-94.0,-17.0
569104,-100.0,-94.0,-17.0
569107,-100.0,-94.0,-17.0
569117,-100.0,-94.0,-17.0
569133,-100.0,-94.0,-17.0
569140,-100.0,-94.0,-17.0
569150,-100.0,-94.0,-17.0
569165,-100.0,-94.0,-17.0
569166,-100.0,-94.0,-17.0
569175,-100.0,-94.0,-17.0
569198,-100.0,-94.0,-17.0
569200,-100.0,-94.0,-17.0
569210,-100.0,-94.0,-17.0
569211,-100.0,-94.0,-17.0
569238,-100.0,-94.0,-17.0
569250,-100.0,-94.0,-17.0
569281,-100.0,-94.0,-17.0
569294,-100.0,-94.0,-17.0
569322,-100.0,-94.0,-17.0
569335,-100.0,-94.0,-17.0
569364,-100.0,-94.0,-17.0
569371,-100.0,-94.0,-17.0
569377,-100.0,-94.0,-17.0
569396,-100.0,-94.0,-17.0
569402,-100.0,-94.0,-17.0
569409,-100.0,-94.0,-17.0
569434,-100.0,-94.0,-17.0
569436,-100.0,-94.0,-17.0
569444,-100.0,-94.0,-17.0
569447,-100.0,-94.0,-17.0
569470,-100.0,-94.0,-17.0
569477,-100.0,-94.0,-17.0
569478,-100.0,-94.0,-17.0
569494,-100.0,-94.0,-17.0
569503,-100.0,-94.0,-17.0
569504,-100.0,-94.0,-17.0
569505,-100.0,-94.0,-17.0
569522,-100.0,-94.0,-17.0
569530,-100.0,-94.0,-17.0
569545,-100.0,-94.0,-17.0
569577,-100.0,-94.0,-17.0
569594,-100.0,-94.0,-17.0
569621,-100.0,-94.0,-17.0
569635,-100.0,-94.0,-17.0
569649,-100.0,-94.0,-17.0
569662,-100.0,-94.0,-17.0
569665,-100.0,-94.0,-17.0
569679,-100.0,-94.0,-17.0
569692,-100.0,-94.0,-17.0
569698,-100.0,-94.0,-17.0
569705,-100.0,-94.0,-17.0
569712,-100.0,-94.0,-17.0
569718,-100.0,-94.0,-17.0
569721,-100.0,-94.0,-17.0
569750,-100.0,-94.0,-17.0
569764,-100.0,-94.0,-17.0
569791,-100.0,-94.0,-17.0
569803,-100.0,-94.0,-17.0
569838,-100.0,-94.0,-17.0
569851,-100.0,-94.0,-17.0
569869,-100.0,-94.0,-17.0
569880,-100.0,-94.0,-17.0
569882,-100.0,-94.0,-17.0
569896,-100.0,-94.0,-17.0
569914,-100.0,-94.0,-17.0
569920,-100.0,-94.0,-17.0
569941,-100.0,-94.0,-17.0
569950,-100.0,-94.0,-17.0
569979,-100.0,-94.0,-17.0
569990,-100.0,-94.0,-17.0
570121,-100.0,-94.0,-17.0
570133,-100.0,-94.0,-17.0
570146,-100.0,-94.0,-17.0
570153,-100.0,-94.0,-17.0
570184,-100.0,-94.0,-17.0
570192,-100.0,-94.0,-17.0
570355,-100.0,-94.0,-17.0
570356,-100.0,-94.0,-17.0
570395,-100.0,-94.0,-17.0
570400,-100.0,-94.0,-17.0
570431,-100.0,-94.0,-17.0
570440,-100.0,-94.0,-17.0
570560,-100.0,-94.0,-17.0
570564,-100.0,-94.0,-17.0
570603,-100.0,-94.0,-17.0
570611,-100.0,-94.0,-17.0
570644,-100.0,-94.0,-17.0
570651,-100.0,-94.0,-17.0
570667,-100.0,-94.0,-17.0
570675,-100.0,-94.0,-17.0
570792,-100.0,-94.0,-17.0
570805,-100.0,-94.0,-17.0
570847,-100.0,-94.0,-17.0
570855,-100.0,-94.0,-17.0
570894,-100.0,-94.0,-17.0
570900,-100.0,-94.0,-17.0
570951,-100.0,-94.0,-17.0
570969,-100.0,-94.0,-17.0
570972,-100.0,-94.0,-17.0
571003,-100.0,-94.0,-17.0
571006,-100.0,-94.0,-17.0
571021,-100.0,-94.0,-17.0
571024,-100.0,-94.0,-17.0
571033,-100.0,-94.0,-17.0
571039,-100.0,-94.0,-17.0
571041,-100.0,-94.0,-17.0
571056,-100.0,-94.0,-17.0
571058,-100.0,-94.0,-17.0
571072,-100.0,-94.0,-17.0
571073,-100.0,-94.0,-17.0
571078,-100.0,-94.0,-17.0
571080,-100.0,-94.0,-17.0
571082,-100.0,-94.0,-17.0
571098,-100.0,-94.0,-17.0
571100,-100.0,-94.0,-17.0
571113,-100.0,-94.0,-17.0
571116,-100.0,-94.0,-17.0
571118,-100.0,-94.0,-17.0
571120,-100.0,-94.0,-17.0
571133,-100.0,-94.0,-17.0
571136,-100.0,-94.0,-17.0
571151,-100.0,-94.0,-17.0
571154,-100.0,-94.0,-17.0
571168,-100.0,-94.0,-17.0
571172,-100.0,-94.0,-17.0
571186,-100.0,-94.0,-17.0
571188,-100.0,-94.0,-17.0
571204,-100.0,-94.0,-17.0
571206,-100.0,-94.0,-17.0
571221,-100.0,-94.0,-17.0
571223,-100.0,-94.0,-17.0
571239,-100.0,-94.0,-17.0
571241,-100.0,-94.0,-17.0
571242,-100.0,-94.0,-17.0
571251,-100.0,-94.0,-17.0
571252,-100.0,-94.0,-17.0
571257,-100.0,-94.0,-17.0
571259,-100.0,-94.0,-17.0
571273,-100.0,-94.0,-17.0
571276,-100.0,-94.0,-17.0
571292,-100.0,-94.0,-17.0
571293,-100.0,-94.0,-17.0
571299,-100.0,-94.0,-17.0
571301,-100.0,-94.0,-17.0
571317,-100.0,-94.0,-17.0
571319,-100.0,-94.0,-17.0
571334,-100.0,-94.0,-17.0
571336,-100.0,-94.0,-17.0
571351,-100.0,-94.0,-17.0
571354,-100.0,-94.0,-17.0
571369,-100.0,-94.0,-17.0
571371,-100.0,-94.0,-17.0
571387,-100.0,-94.0,-17.0
571388,-100.0,-94.0,-17.0
571404,-100.0,-94.0,-17.0
571407,-100.0,-94.0,-17.0
571422,-100.0,-94.0,-17.0
571424,-100.0,-94.0,-17.0
571440,-100.0,-94.0,-17.0
571442,-100.0,-94.0,-17.0
571457,-100.0,-94.0,-17.0
571460,-100.0,-94.0,-17.0
571474,-100.0,-94.0,-17.0
571476,-100.0,-94.0,-17.0
571492,-100.0,-94.0,-17.0
571495,-100.0,-94.0,-17.0
571499,-100.0,-94.0,-17.0
571501,-100.0,-94.0,-17.0
571517,-100.0,-94.0,-17.0
571519,-100.0,-94.0,-17.0
571535,-100.0,-94.0,-17.0
571537,-100.0,-94.0,-17.0
571551,-100.0,-94.0,-17.0
571556,-100.0,-94.0,-17.0
571569,-100.0,-94.0,-17.0
571573,-100.0,-94.0,-17.0
571587,-100.0,-94.0,-17.0
571589,-100.0,-94.0,-17.0
571604,-100.0,-94.0,-17.0
571606,-100.0,-94.0,-17.0
571622,-100.0,-94.0,-17.0
571624,-100.0,-94.0,-17.0
571640,-100.0,-94.0,-17.0
571642,-100.0,-94.0,-17.0
571657,-100.0,-94.0,-17.0
571660,-100.0,-94.0,-17.0
