,AYZH634E8OS41,AZSSG2REHDX18,A1XY2JMPVJCF4
525150,-63.0,-55.0,-49.0
525161,-63.0,-54.0,-49.0
525167,-63.0,-54.0,-49.0
525177,-63.0,-53.0,-49.0
525182,-63.0,-53.0,-49.0
525192,-63.0,-52.0,-49.0
525197,-63.0,-52.0,-49.0
525208,-63.0,-51.0,-49.0
525213,-63.0,-51.0,-49.0
525223,-63.0,-49.0,-49.0
525229,-63.0,-49.0,-49.0
525237,-63.0,-48.0,-49.0
525243,-63.0,-48.0,-49.0
525255,-63.0,-47.0,-49.0
525257,-63.0,-47.0,-49.0
525270,-63.0,-46.0,-49.0
525275,-63.0,-46.0,-49.0
525295,-63.0,-45.0,-49.0
525300,-63.0,-45.0,-49.0
525311,-63.0,-44.0,-49.0
525315,-63.0,-44.0,-49.0
525327,-63.0,-43.0,-49.0
525332,-63.0,-43.0,-49.0
525342,-63.0,-42.0,-49.0
525347,-63.0,-42.0,-49.0
525356,-63.0,-41.0,-49.0
525361,-63.0,-41.0,-49.0
525373,-63.0,-39.0,-49.0
525376,-63.0,-39.0,-49.0
525387,-63.0,-38.0,-49.0
525392,-63.0,-38.0,-49.0
525413,-63.0,-37.0,-49.0
525418,-63.0,-37.0,-49.0
525429,-63.0,-36.0,-49.0
525433,-63.0,-36.0,-49.0
525445,-63.0,-35.0,-49.0
525448,-63.0,-35.0,-49.0
525449,-63.0,-35.0,-49.0
525459,-63.0,-34.0,-49.0
525464,-63.0,-34.0,-49.0
525466,-63.0,-34.0,-49.0
525480,-63.0,-33.333333333333336,-49.0
525482,-63.0,-32.666666666666664,-49.0
525491,-63.0,-32.0,-49.0
525495,-63.0,-32.0,-49.0
525496,-63.0,-31.666666666666668,-49.0
525499,-63.0,-31.333333333333332,-49.0
525505,-63.0,-31.0,-49.0
525511,-63.0,-31.0,-49.0
525513,-63.0,-30.333333333333332,-49.0
525516,-63.0,-29.666666666666668,-49.0
525521,-63.0,-29.0,-49.0
525527,-63.0,-29.0,-49.0
525528,-63.0,-28.75,-49.0
525530,-63.166666666666664,-28.5,-49.0
525532,-63.333333333333336,-28.25,-49.0
525546,-63.5,-28.0,-49.0
525549,-63.666666666666664,-28.0,-49.0
525550,-63.833333333333336,-28.0,-49.0
525561,-64.0,-27.5,-49.0
525562,-64.1,-27.0,-49.0
525563,-64.2,-27.0,-49.0
525566,-64.3,-27.0,-49.0
525577,-64.4,-26.0,-49.0
525583,-64.5,-26.0,-49.0
525592,-64.6,-25.0,-49.0
525597,-64.7,-25.0,-49.0
525609,-64.8,-24.0,-49.0
525613,-64.9,-24.0,-49.0
525620,-65.0,-23.666666666666668,-49.0
525621,,-23.333333333333332,-49.0
525623,,-23.0,-49.0
525629,,-23.0,-49.0
525639,,-22.0,-49.0
525644,,-22.0,-49.0
525664,,-21.0,-49.0
525669,,-21.0,-49.0
525681,,-19.0,-49.0
525684,,-19.0,-49.0
525695,,-18.0,-49.0
525700,,-18.0,-49.0
525710,,-17.0,-49.0
525716,,-17.0,-49.0
525727,,-16.0,-49.0
525730,,-16.0,-49.0
525742,,-15.0,-49.0
525748,,-15.0,-49.0
525757,,-14.0,-49.0
525763,,-14.0,-49.0
525788,,-12.0,-49.0
525804,,-12.0,-49.0
525829,,-9.0,-49.0
525835,,-9.0,-49.0
525844,,-8.0,-49.0
525849,,-8.0,-49.0
525860,,-7.0,-49.0
525865,,-7.0,-49.0
525874,,-6.0,-49.0
525880,,-6.0,-49.0
525890,,-5.0,-49.0
525896,,-5.0,-49.0
525906,,-4.0,-49.0
525910,,-4.0,-49.0
525921,,-3.0,-49.0
525927,,-3.0,-49.0
525947,,-2.0,-49.0
525953,,-2.0,-49.0
525961,,-1.0,-49.0
525967,,-1.0,-49.0
525979,,1.0,-49.0
525986,,1.0,-49.0
525993,,2.0,-49.0
525998,,2.0,-49.0
526009,,3.0,-49.0
526013,,3.0,-49.0
526024,,4.0,-49.0
526029,,4.0,-49.0
526040,,5.0,-49.0
526045,,5.0,-49.0
526066,,6.0,-49.0
526071,,6.0,-49.0
526079,,7.0,-49.0
526085,,7.0,-49.0
526097,,8.0,-49.0
526100,,8.0,-49.0
526111,,10.0,-49.0
526115,,10.0,-49.0
526116,,10.0,-49.0
526126,,11.0,-49.0
526131,,11.0,-49.0
526133,,11.5,-49.0
526142,,12.0,-49.0
526146,,12.0,-49.0
526147,,12.333333333333334,-49.0
526150,,12.666666666666666,-49.0
526157,,13.0,-49.0
526163,,13.0,-49.0
526164,,13.333333333333334,-49.0
526166,,13.666666666666666,-49.0
526172,,14.0,-49.0
526177,,14.0,-49.0
526181,,14.25,-49.0
526183,,14.5,-49.0
526197,,14.75,-49.0
526198,,15.0,-49.0
526200,,15.0,-49.0
526203,,15.0,-49.0
526214,,15.5,-49.0
526215,,16.0,-49.0
526216,,16.0,-49.0
526218,,16.0,-49.0
526230,,17.0,-49.0
526231,,17.0,-49.0
526235,,17.0,-49.0
526244,,18.0,-49.0
526250,,18.0,-49.0
526259,,20.0,-49.0
526264,,20.0,-49.0
526275,,21.0,-49.0
526281,,21.0,-49.0
526291,,22.0,-49.0
526296,,22.0,-49.0
526305,,23.0,-49.0
526310,,23.0,-49.0
526322,,24.0,-49.0
526331,,24.0,-49.0
526336,,24.0,-49.0
526348,,25.0,-49.0
526350,,25.0,-49.0
526353,,25.0,-49.0
526363,,26.0,-49.0
526364,,26.0,-49.0
526366,,26.0,-49.0
526368,,26.0,-49.0
526378,,27.0,-49.0
526381,,27.0,-49.0
526383,,27.0,-49.0
526393,,28.0,-49.0
526397,,28.0,-49.0
526398,,28.0,-48.8
526400,,29.0,-48.6
526410,,30.0,-48.4
526414,,30.0,-48.2
526415,,30.0,-48.0
526416,,30.5,-47.8
526424,,31.0,-47.6
526430,,31.0,-47.4
526431,,31.25,-47.2
526432,,31.5,-47.0
526434,,31.75,-47.0
526439,,32.0,-46.0
526449,,32.0,-45.0
526451,,32.0,-45.0
526455,,32.0,-44.666666666666664
526456,,32.333333333333336,-44.333333333333336
526465,,32.666666666666664,-44.0
526466,,33.0,-44.0
526467,,33.0,-44.0
526471,,33.0,-43.5
526481,,34.0,-43.0
526484,,34.0,-43.0
526491,,34.0,-42.5
526498,,34.0,-42.0
526500,,34.0,-42.0
526514,,34.0,-41.0
526517,,34.0,-41.0
526526,,34.0,-40.5
526532,,34.0,-40.0
526534,,34.0,-40.0
526548,,34.0,-39.5
526549,,34.0,-39.0
526565,,34.0,-39.0
526567,,34.0,-39.0
526578,,34.0,-39.0
526581,,34.0,-39.0
526583,,34.0,-39.0
526598,,34.0,-39.0
526600,,34.0,-39.0
526613,,34.0,-39.0
526614,,34.0,-39.0
526620,,34.0,-39.0
526637,,34.0,-39.0
526638,,34.0,-39.0
526648,,34.0,-39.0
526653,,34.0,-39.0
526655,,34.0,-39.0
526670,,34.0,-39.0
526671,,34.0,-39.0
526686,,34.0,-39.0
526687,,34.0,-39.0
526700,,34.0,-39.0
526703,,34.0,-39.0
526704,,34.0,-39.0
526720,,34.0,-39.0
526732,,34.0,-39.0
526733,-66.0,34.0,-39.0
526735,-65.88888888888889,34.0,-39.0
526749,-65.77777777777777,34.0,-39.0
526751,-65.66666666666667,34.0,-39.0
526765,-65.55555555555556,34.0,-39.0
526767,-65.44444444444444,34.0,-39.0
526781,-65.33333333333333,34.0,-39.0
526784,-65.22222222222223,34.0,-39.0
526787,-65.11111111111111,34.0,-39.0
526788,-65.0,34.0,-39.0
526798,-64.625,34.0,-39.0
526800,-64.25,34.0,-39.0
526815,-63.875,34.0,-39.0
526817,-63.5,34.0,-39.0
526821,-63.125,34.0,-39.0
526822,-62.75,34.0,-39.0
526831,-62.375,34.0,-39.0
526836,-62.0,34.0,-39.0
526837,-60.666666666666664,34.0,-39.0
526838,-59.333333333333336,34.0,-39.0
526849,-58.0,34.0,-39.0
526853,-57.888888888888886,34.0,-39.0
526854,-57.77777777777778,34.0,-39.0
526870,-57.666666666666664,34.0,-39.0
526872,-57.55555555555556,34.0,-39.0
526874,-57.44444444444444,34.0,-39.0
526885,-57.333333333333336,34.0,-39.0
526887,-57.22222222222222,34.0,-38.75
526888,-57.111111111111114,34.0,-38.5
526889,-57.0,34.0,-38.25
526901,-57.0,34.0,-38.0
526903,-57.0,34.0,-38.0
526904,-57.0,34.0,-38.0
526909,-57.0,34.0,-37.5
526918,-57.0,34.0,-37.0
526920,-57.0,34.0,-37.0
526921,-57.0,34.0,-36.5
526933,-57.0,34.0,-36.0
526936,-57.0,34.0,-36.0
526937,-57.0,34.0,-35.6
526938,-57.0,34.0,-35.2
526944,-57.0,34.0,-34.8
526949,-57.0,34.0,-34.4
526951,-57.0,34.0,-34.0
526953,-57.0,34.0,-34.0
526954,-57.0,34.0,-34.0
526966,-57.0,34.0,-33.5
526968,-57.0,34.0,-33.0
526971,-57.0,34.0,-33.0
526978,-57.0,34.0,-32.666666666666664
526981,-57.0,34.0,-32.333333333333336
526984,-57.0,34.0,-32.0
526986,-57.0,34.0,-32.0
526987,-57.0,34.0,-31.846153846153847
526988,-57.0,34.0,-31.692307692307693
526998,-57.0,34.0,-31.53846153846154
527001,-57.0,34.0,-31.384615384615383
527004,-57.0,34.0,-31.23076923076923
527005,-57.0,34.0,-31.076923076923077
527015,-57.0,34.0,-30.923076923076923
527017,-57.0,34.0,-30.76923076923077
527020,-57.0,34.0,-30.615384615384617
527021,-57.0,34.0,-30.46153846153846
527032,-57.0,34.0,-30.307692307692307
527034,-57.0,34.0,-30.153846153846153
527035,-57.0,34.0,-30.0
527037,-57.0,34.0,-30.0
527038,-57.0,34.0,-30.0
527048,-57.0,34.0,-30.0
527053,-57.0,34.0,-30.0
527055,-57.0,34.0,-30.0
527071,-57.0,34.0,-30.0
527076,-57.0,34.0,-30.0
527087,-57.0,34.0,-30.0
527090,-57.0,34.0,-30.0
527104,-57.0,34.0,-30.0
527105,-57.0,34.0,-30.0
527120,-57.0,34.0,-30.0
527121,-57.0,34.0,-30.0
527132,-57.0,34.0,-30.0
527137,-57.0,34.0,-30.0
527138,-57.0,34.0,-30.0
527149,-57.0,34.0,-30.0
527151,-57.0,34.0,-30.0
527153,-57.0,34.0,-30.0
527154,-57.0,34.0,-29.8
527155,-57.0,34.0,-29.6
527165,-57.0,34.0,-29.4
527167,-57.0,34.0,-29.2
527169,-57.0,34.0,-29.0
527170,-57.0,34.0,-29.0
527171,-57.0,34.0,-29.0
527182,-57.0,34.0,-28.666666666666668
527184,-57.0,34.0,-28.333333333333332
527185,-57.0,34.0,-28.0
527187,-57.0,34.0,-28.0
527188,-57.0,34.0,-28.0
527198,-57.0,34.0,-27.666666666666668
527201,-57.0,34.0,-27.333333333333332
527202,-57.0,34.0,-27.0
527204,-57.0,34.0,-27.0
527215,-57.0,34.0,-26.666666666666668
527217,-57.0,34.0,-26.333333333333332
527219,-57.0,34.0,-26.0
527222,-57.0,34.0,-26.0
527232,-57.0,34.0,-25.666666666666668
527234,-57.0,34.0,-25.333333333333332
527236,-57.0,34.0,-25.0
527248,-57.0,34.0,-25.0
527251,-57.0,34.0,-25.0
527265,-57.0,34.0,-25.0
527267,-57.0,34.0,-25.0
527283,-57.0,34.0,-25.0
527349,-57.0,34.0,-25.0
527366,-57.0,34.0,-25.0
527368,-57.0,34.0,-25.0
527371,-57.0,34.0,-25.0
527382,-57.0,34.0,-24.666666666666668
527384,-57.0,34.0,-24.333333333333332
527388,-57.0,34.0,-24.0
527390,-57.0,34.0,-24.0
527399,-57.0,34.0,-23.75
527401,-57.0,34.0,-23.5
527404,-57.0,34.0,-23.25
527405,-57.0,34.0,-23.0
527407,-57.0,34.0,-23.0
527415,-57.0,34.0,-22.666666666666668
527419,-57.0,34.0,-22.333333333333332
527421,-57.0,34.0,-22.0
527422,-57.0,34.0,-22.0
527424,-57.0,34.0,-22.0
527432,-57.0,34.0,-21.666666666666668
527434,-57.0,34.0,-21.333333333333332
527436,-57.0,34.0,-21.0
527437,-57.0,34.0,-21.0
527438,-57.0,34.0,-21.0
527449,-57.0,34.0,-21.0
527451,-57.0,34.0,-21.0
527454,-57.0,34.0,-21.0
527455,-57.0,34.0,-21.0
527466,-57.0,34.0,-21.0
527471,-57.0,34.0,-21.0
527472,-57.0,34.0,-21.0
527487,-57.0,34.0,-21.0
527488,-57.0,34.0,-21.0
527504,-57.0,34.0,-21.0
527505,-57.0,34.0,-21.0
527521,-57.0,34.0,-21.0
527522,-57.0,34.0,-21.0
527537,-57.0,34.0,-21.0
527538,-57.0,34.0,-21.0
527550,-57.0,34.0,-21.0
527554,-57.0,34.0,-21.0
527555,-57.0,34.0,-21.0
527566,-57.0,34.0,-21.0
527568,-57.0,34.0,-21.0
527571,-57.0,34.0,-21.0
527572,-57.0,34.0,-21.0
527582,-57.0,34.0,-21.0
527587,-57.0,34.0,-21.0
527589,-57.0,34.0,-21.0
527604,-57.0,34.0,-21.0
527606,-57.0,34.0,-21.0
527621,-57.0,34.0,-21.0
527622,-57.0,34.0,-21.0
527637,-57.0,34.0,-21.0
527639,-57.0,34.0,-21.0
527654,-57.0,34.0,-21.0
527655,-57.0,34.0,-21.0
527671,-57.0,34.0,-21.0
527672,-57.0,34.0,-21.0
527687,-57.0,34.0,-21.0
527688,-57.0,34.0,-21.0
527704,-57.0,34.0,-21.0
527705,-57.0,34.0,-21.0
527721,-57.0,34.0,-21.0
527722,-57.0,34.0,-21.0
527738,-57.0,34.0,-21.0
527739,-57.0,34.0,-21.0
527754,-57.0,34.0,-21.0
527755,-57.0,34.0,-21.0
527771,-57.0,34.0,-21.0
527772,-57.0,34.0,-21.0
527788,-57.0,34.0,-21.0
527789,-57.0,34.0,-21.0
527804,-57.0,34.0,-21.0
527806,-57.0,34.0,-21.0
527821,-57.0,34.0,-21.0
527822,-57.0,34.0,-21.0
527838,-57.0,34.0,-21.0
527839,-57.0,34.0,-21.0
527855,-57.0,34.0,-21.0
527856,-57.0,34.0,-21.0
527871,-57.0,34.0,-21.0
527872,-57.0,34.0,-21.0
527888,-57.0,34.0,-21.0
527889,-57.0,34.0,-21.0
527904,-57.0,34.0,-21.0
527906,-57.0,34.0,-21.0
527921,-57.0,34.0,-21.0
527922,-57.0,34.0,-21.0
527938,-57.0,34.0,-21.0
527939,-57.0,34.0,-21.0
527954,-57.0,34.0,-21.0
528322,-57.0,34.0,-21.0
528338,-57.0,34.0,-21.0
528339,-57.0,34.0,-21.0
528355,-57.0,34.0,-21.0
528356,-57.0,34.0,-21.0
528371,-57.0,34.0,-21.0
528373,-57.0,34.0,-21.0
528388,-57.0,34.0,-21.0
528390,-57.0,34.0,-21.0
528405,-57.0,34.0,-21.0
528406,-57.0,34.0,-21.0
528422,-57.0,34.0,-21.0
528423,-57.0,34.0,-21.0
528438,-57.0,34.0,-21.0
528439,-57.0,34.0,-21.0
528455,-57.0,34.0,-21.0
528456,-57.0,34.0,-21.0
528472,-57.0,34.0,-21.0
528473,-57.0,34.0,-21.0
528488,-57.0,34.0,-21.0
528489,-57.0,34.0,-21.0
528505,-57.0,34.0,-21.0
528506,-57.0,34.0,-21.0
528522,-57.0,34.0,-21.0
528523,-57.0,34.0,-21.0
528538,-57.0,34.0,-21.0
528539,-57.0,34.0,-21.0
528555,-57.0,34.0,-21.0
528556,-57.0,34.0,-21.0
528572,-57.0,34.0,-21.0
528573,-57.0,34.0,-21.0
528588,-57.0,34.0,-21.0
528589,-57.0,34.0,-21.0
528605,-57.0,34.0,-21.0
528607,-57.0,34.0,-21.0
528617,-57.0,34.0,-21.0
528622,-57.0,34.0,-21.0
528623,-57.0,34.0,-21.0
528634,-57.0,34.0,-21.0
528636,-57.0,34.0,-21.0
528638,-57.0,34.0,-21.0
528640,-57.0,34.0,-21.0
528650,-57.0,34.0,-21.0
528652,-57.0,34.0,-21.0
528655,-57.0,34.0,-21.0
528656,-57.0,34.0,-21.0
528667,-57.0,34.0,-21.0
528669,-57.0,34.0,-21.0
528672,-57.0,34.0,-21.0
528673,-57.0,34.0,-21.0
528683,-57.0,34.0,-21.0
528686,-57.0,34.0,-21.0
528689,-57.0,34.0,-21.0
528690,-57.0,34.0,-21.0
528700,-57.0,34.0,-21.0
528702,-57.0,34.0,-21.0
528705,-57.0,34.0,-21.0
528706,-57.0,34.0,-21.0
528717,-57.0,34.0,-21.0
528719,-57.0,34.0,-21.0
528722,-57.0,34.0,-21.0
528723,-57.0,34.0,-21.0
528733,-57.0,34.0,-21.0
528736,-57.0,34.0,-21.0
528739,-57.0,34.0,-21.0
528740,-57.0,34.0,-21.0
528750,-57.0,34.0,-21.0
528755,-57.0,34.0,-21.0
528756,-57.0,34.0,-21.0
528772,-57.0,34.0,-21.0
528774,-57.0,34.0,-21.0
528789,-57.0,34.0,-21.0
528793,-57.0,34.0,-21.0
528806,-57.0,34.0,-21.0
528808,-57.0,34.0,-21.0
528822,-57.0,34.0,-21.0
528824,-57.0,34.0,-21.0
528839,-57.0,34.0,-21.0
528840,-57.0,34.0,-21.0
528855,-57.0,34.0,-21.0
528857,-57.0,34.0,-21.0
528872,-57.0,34.0,-21.0
528873,-57.0,34.0,-21.0
528889,-57.0,34.0,-21.0
528890,-57.0,34.0,-21.0
528901,-57.0,34.0,-21.0
528905,-57.0,34.0,-21.0
528907,-57.0,34.0,-21.0
528918,-57.0,34.0,-21.0
528920,-57.0,34.0,-21.0
528922,-57.0,34.0,-21.0
528923,-57.0,34.0,-21.0
528934,-57.0,34.0,-21.0
528936,-57.0,34.0,-21.0
528939,-57.0,34.0,-21.0
528940,-57.0,34.0,-21.0
528950,-57.0,34.0,-21.0
528953,-57.0,34.0,-21.0
528956,-57.0,34.0,-21.0
528957,-57.0,34.0,-21.0
528967,-57.0,34.0,-21.0
528969,-57.0,34.0,-21.0
528972,-57.0,34.0,-21.0
528973,-57.0,34.0,-21.0
528984,-57.0,34.0,-21.0
528989,-57.0,34.0,-21.0
528990,-57.0,34.0,-21.0
529005,-57.0,34.0,-21.0
529007,-57.0,34.0,-21.0
529022,-57.0,34.0,-21.0
529023,-57.0,34.0,-21.0
529039,-57.0,34.0,-21.0
529040,-57.0,34.0,-21.0
529056,-57.0,34.0,-21.0
529057,-57.0,34.0,-21.0
529072,-57.0,34.0,-21.0
529074,-57.0,34.0,-21.0
529089,-57.0,34.0,-21.0
529090,-57.0,34.0,-21.0
529106,-57.0,34.0,-21.0
529107,-57.0,34.0,-21.0
529123,-57.0,34.0,-21.0
529124,-57.0,34.0,-21.0
529139,-57.0,34.0,-21.0
529140,-57.0,34.0,-21.0
529151,-57.0,34.0,-21.0
529156,-57.0,34.0,-21.0
529157,-57.0,34.0,-21.0
529168,-57.0,34.0,-21.0
529170,-57.0,34.0,-21.0
529172,-57.0,34.0,-21.0
529174,-57.0,34.0,-21.0
529184,-57.0,34.0,-21.0
529186,-57.0,34.0,-21.0
529189,-57.0,34.0,-21.0
529190,-57.0,34.0,-21.0
529201,-57.0,34.0,-21.0
529203,-57.0,34.0,-21.0
529206,-57.0,34.0,-21.0
529217,-57.0,34.0,-21.0
529220,-57.0,34.0,-21.0
529234,-57.0,34.0,-21.0
529236,-57.0,34.0,-21.0
529251,-57.0,34.0,-21.0
529402,-57.0,34.0,-21.0
529419,-57.0,34.0,-21.0
529421,-57.0,34.0,-21.0
529434,-57.0,34.0,-21.0
529436,-57.0,34.0,-21.0
529451,-57.0,34.0,-21.0
529453,-57.0,34.0,-21.0
529467,-57.0,34.0,-21.0
529873,-57.0,34.0,-21.0
529890,-57.0,34.0,-21.0
529891,-57.0,34.0,-21.0
529907,-57.0,34.0,-21.0
529908,-57.0,34.0,-21.0
529923,-57.0,34.0,-21.0
529924,-57.0,34.0,-21.0
529940,-57.0,34.0,-21.0
529941,-57.0,34.0,-21.0
529957,-57.0,34.0,-21.0
529958,-57.0,34.0,-21.0
529973,-57.0,34.0,-21.0
529974,-57.0,34.0,-21.0
529990,-57.0,34.0,-21.0
529991,-57.0,34.0,-21.0
530002,-57.0,34.0,-21.0
530008,-57.0,34.0,-21.0
530009,-57.0,34.0,-21.0
530019,-57.0,34.0,-21.0
530021,-57.0,34.0,-21.0
530024,-57.0,34.0,-21.0
530025,-57.0,34.0,-21.0
530035,-57.0,34.0,-21.0
530037,-57.0,34.0,-21.0
530040,-57.0,34.0,-21.0
530041,-57.0,34.0,-21.0
530051,-57.0,34.0,-21.0
530054,-57.0,34.0,-21.0
530057,-57.0,34.0,-21.0
530068,-57.0,34.0,-21.0
530073,-57.0,34.0,-21.0
530074,-57.0,34.0,-21.0
530090,-57.0,34.0,-21.0
530091,-57.0,34.0,-21.0
530107,-57.0,34.0,-21.0
530108,-57.0,34.0,-21.0
530123,-57.0,34.0,-21.0
530124,-57.0,34.0,-21.0
530140,-57.0,34.0,-21.0
530141,-57.0,34.0,-21.0
530158,-57.0,34.0,-21.0
530159,-57.0,34.0,-21.0
530173,-57.0,34.0,-21.0
530174,-57.0,34.0,-21.0
530190,-57.0,34.0,-21.0
530191,-57.0,34.0,-21.0
530207,-57.0,34.0,-21.0
530369,-57.0,34.0,-21.0
530405,-56.0,34.0,-21.0
530440,-53.0,34.0,-21.0
530460,-51.0,34.0,-21.0
530586,-51.0,34.0,-21.0
530603,-51.0,34.0,-21.0
530605,-51.0,34.0,-21.0
530619,-51.0,34.0,-21.0
530621,-51.0,34.0,-21.0
530635,-51.0,34.0,-21.0
530638,-51.0,34.0,-21.0
530652,-51.0,34.0,-21.0
530654,-51.0,34.0,-21.0
530669,-51.0,34.0,-21.0
530671,-51.0,34.0,-21.0
530685,-51.0,34.0,-21.0
530688,-51.0,34.0,-21.0
530702,-51.0,34.0,-21.0
530705,-51.0,34.0,-21.0
530719,-51.0,34.0,-21.0
530721,-51.0,34.0,-21.0
530736,-51.0,34.0,-21.0
530853,-51.0,34.0,-21.0
530870,-51.0,34.0,-21.0
530872,-51.0,34.0,-21.0
530886,-51.0,34.0,-21.0
530888,-51.0,34.0,-21.0
530902,-51.0,34.0,-21.0
530905,-51.0,34.0,-21.0
530919,-51.0,34.0,-21.0
530922,-51.0,34.0,-21.0
530936,-51.0,34.0,-21.0
530938,-51.0,34.0,-21.0
530953,-51.0,34.0,-21.0
531120,-51.0,34.0,-21.0
531137,-51.0,34.0,-21.0
531139,-51.0,34.0,-21.0
531153,-51.0,34.0,-21.0
531155,-51.0,34.0,-21.0
531169,-51.0,34.0,-21.0
531172,-51.0,34.0,-21.0
531186,-51.0,34.0,-21.0
531189,-51.0,34.0,-21.0
531203,-51.0,34.0,-21.0
531205,-51.0,34.0,-21.0
531219,-51.0,34.0,-21.0
531222,-51.0,34.0,-21.0
531236,-51.0,34.0,-21.0
531370,-51.0,34.0,-21.0
531387,-51.0,34.0,-21.0
531389,-51.0,34.0,-21.0
531403,-51.0,34.0,-21.0
531405,-51.0,34.0,-21.0
531420,-51.0,34.0,-21.0
531422,-51.0,34.0,-21.0
531436,-51.0,34.0,-21.0
531439,-51.0,34.0,-21.0
531453,-51.0,34.0,-21.0
531455,-51.0,34.0,-21.0
531470,-51.0,34.0,-21.0
531472,-51.0,34.0,-21.0
531487,-51.0,34.0,-21.0
531704,-51.0,34.0,-21.0
531721,-51.0,34.0,-21.0
531723,-51.0,34.0,-21.0
531733,-51.0,34.0,-21.0
531737,-51.0,34.0,-21.0
531739,-51.0,34.0,-21.0
531753,-51.0,34.0,-21.0
531756,-51.0,34.0,-21.0
531768,-51.0,34.0,-21.0
531770,-51.0,34.0,-21.0
531773,-51.0,34.0,-21.0
531787,-51.0,34.0,-21.0
531789,-51.0,34.0,-21.0
531803,-51.0,34.0,-21.0
531806,-51.0,34.0,-21.0
531820,-51.0,34.0,-21.0
531822,-51.0,34.0,-21.0
531837,-51.0,34.0,-21.0
531855,-51.0,34.0,-21.0
531876,-51.0,34.0,-21.0
531892,-51.0,34.0,-21.0
531893,-51.0,34.0,-21.0
531907,-51.0,34.0,-21.0
531909,-51.0,34.0,-21.0
531910,-51.0,34.0,-21.0
531926,-51.0,34.0,-21.0
531927,-51.0,34.0,-21.0
531942,-51.0,34.0,-21.0
531944,-51.0,34.0,-21.0
531959,-51.0,34.0,-21.0
531960,-51.0,34.0,-21.0
531976,-51.0,34.0,-21.0
531992,-51.0,34.0,-21.0
531993,-51.0,34.0,-21.0
531994,-51.0,34.0,-21.0
532009,-51.0,34.0,-21.0
532010,-51.0,34.0,-21.0
532025,-51.0,34.0,-21.0
532026,-51.0,34.0,-21.0
532029,-51.0,34.0,-21.0
532042,-51.0,34.0,-21.0
532043,-51.0,34.0,-21.0
532059,-51.0,34.0,-21.0
532064,-51.0,34.0,-21.0
532116,-51.0,34.0,-21.0
532151,-51.0,34.0,-21.0
532203,-51.0,34.0,-21.0
532238,-51.0,34.0,-21.0
532482,-51.0,34.0,-21.0
532534,-51.0,34.0,-21.0
532569,-51.0,34.0,-21.0
532580,-51.0,34.0,-21.0
532587,-50.0,34.0,-21.0
532618,-49.0,34.0,-21.0
532621,-48.0,34.0,-21.0
532632,-47.0,34.0,-21.0
532656,-46.0,34.0,-21.0
532664,-45.0,34.0,-21.0
532691,-44.0,34.0,-21.0
532699,-43.0,34.0,-21.0
532708,-42.0,34.0,-21.0
532743,-42.0,34.0,-21.0
532778,-42.0,34.0,-21.0
532830,-42.0,34.0,-21.0
532865,-42.0,34.0,-21.0
532900,-42.0,34.0,-21.0
532952,-42.0,34.0,-21.0
532987,-42.0,34.0,-21.0
532988,-42.0,34.0,-21.0
534779,-42.0,34.0,-21.0
534796,-42.0,34.0,-21.0
534797,-42.0,34.0,-21.0
534812,-42.0,34.0,-21.0
534813,-42.0,34.0,-21.0
534829,-42.0,34.0,-21.0
534830,-42.0,34.0,-21.0
534845,-42.0,34.0,-21.0
534846,-42.0,34.0,-21.0
534862,-42.0,34.0,-21.0
534863,-42.0,34.0,-21.0
534879,-42.0,34.0,-21.0
534880,-42.0,34.0,-21.0
534895,-42.0,34.0,-21.0
534896,-42.0,34.0,-21.0
534912,-42.0,34.0,-21.0
534913,-42.0,34.0,-21.0
534929,-42.0,34.0,-21.0
535196,-42.0,34.0,-21.0
535213,-42.0,34.0,-21.0
535229,-42.0,34.0,-21.0
535230,-42.0,34.0,-21.0
535246,-42.0,34.0,-21.0
535247,-42.0,34.0,-21.0
535263,-42.0,34.0,-21.0
535268,-42.0,34.0,-21.0
535280,-42.0,34.0,-21.0
535283,-42.0,34.0,-21.0
535296,-42.0,34.0,-21.0
535298,-42.0,34.0,-21.0
535313,-42.0,34.0,-21.0
535315,-42.0,34.0,-21.0
535329,-42.0,34.0,-21.0
535331,-42.0,34.0,-21.0
535346,-42.0,34.0,-21.0
535355,-42.0,34.0,-21.0
535389,-41.0,34.0,-21.0
535419,-36.0,34.0,-21.0
535441,-34.0,34.0,-21.0
535445,-33.5,34.0,-21.0
535479,-33.0,34.0,-21.0
535491,-32.5,34.0,-21.0
535515,-32.0,34.0,-21.0
535526,-32.0,34.0,-21.0
535572,-32.0,34.0,-21.0
535607,-32.0,34.0,-21.0
535630,-32.0,34.0,-21.0
535646,-32.0,34.0,-21.0
535647,-32.0,34.0,-21.0
535654,-32.0,34.0,-21.0
535663,-32.0,34.0,-21.0
535664,-32.0,34.0,-21.0
535680,-32.0,34.0,-21.0
535681,-32.0,34.0,-21.0
535688,-32.0,34.0,-21.0
535696,-32.0,34.0,-21.0
535697,-32.0,34.0,-21.0
535713,-32.0,34.0,-21.0
535714,-32.0,34.0,-21.0
535730,-32.0,34.0,-21.0
535731,-32.0,34.0,-21.0
535735,-32.0,34.0,-21.0
535746,-32.0,34.0,-21.0
535748,-32.0,34.0,-21.0
535763,-32.0,34.0,-21.0
535770,-32.0,34.0,-21.0
535816,-32.0,34.0,-21.0
535851,-32.0,34.0,-21.0
535880,-32.0,34.0,-21.0
