,AF50K5H2FJWW0,A4WBW7FVQASZE,AQ3KPKZ6UIYPF
429053,100.0,-100.0,-100.0
429066,100.0,-100.0,-100.0
429086,100.0,-100.0,-100.0
429102,100.0,-100.0,-100.0
429112,100.0,-100.0,-100.0
429122,100.0,-100.0,-100.0
429132,100.0,-100.0,-100.0
429141,100.0,-100.0,-100.0
429152,100.0,-100.0,-100.0
429166,100.0,-100.0,-100.0
429174,100.0,-100.0,-100.0
429185,100.0,-100.0,-100.0
429197,100.0,-100.0,-100.0
429213,100.0,-100.0,-100.0
429218,100.0,-100.0,-100.0
429233,100.0,-100.0,-100.0
429243,100.0,-100.0,-100.0
429253,100.0,-100.0,-100.0
429276,100.0,-100.0,-100.0
429283,100.0,-100.0,-100.0
429297,100.0,-100.0,-100.0
429310,100.0,-100.0,-100.0
429320,100.0,-100.0,-100.0
429334,100.0,-100.0,-100.0
429351,100.0,-100.0,-100.0
429358,100.0,-100.0,-100.0
429368,100.0,-100.0,-100.0
429369,100.0,-100.0,-100.0
429376,100.0,-100.0,-100.0
429392,100.0,-100.0,-100.0
429393,100.0,-100.0,-100.0
429412,100.0,-100.0,-100.0
429429,100.0,-100.0,-100.0
429437,100.0,-100.0,-100.0
429475,100.0,-100.0,-100.0
429477,100.0,-100.0,-100.0
429481,100.0,-100.0,-100.0
429498,100.0,-100.0,-100.0
429519,100.0,-100.0,-100.0
429532,100.0,-100.0,-100.0
429559,100.0,-100.0,-100.0
429573,100.0,-100.0,-100.0
429590,100.0,-100.0,-100.0
429602,100.0,-100.0,-100.0
429612,100.0,-100.0,-100.0
429627,100.0,-100.0,-100.0
429640,100.0,-100.0,-100.0
429662,100.0,-100.0,-100.0
429668,100.0,-100.0,-100.0
429677,100.0,-100.0,-100.0
429686,100.0,-100.0,-100.0
429687,100.0,-100.0,-100.0
429748,100.0,-100.0,-100.0
429768,100.0,-100.0,-100.0
429779,100.0,-100.0,-100.0
429789,100.0,-100.0,-100.0
429791,100.0,-100.0,-100.0
429802,100.0,-100.0,-100.0
429826,100.0,-100.0,-100.0
429838,100.0,-100.0,-100.0
429848,100.0,-100.0,-100.0
429883,100.0,-100.0,-100.0
429928,100.0,-100.0,-100.0
429933,100.0,-100.0,-100.0
429938,100.0,-100.0,-100.0
429954,100.0,-100.0,-100.0
429962,100.0,-100.0,-100.0
429966,100.0,-100.0,-100.0
429977,100.0,-100.0,-100.0
429978,100.0,-100.0,-100.0
429987,100.0,-100.0,-100.0
430026,100.0,-100.0,-100.0
430034,100.0,-100.0,-100.0
430044,100.0,-100.0,-100.0
430052,100.0,-100.0,-100.0
430058,100.0,-100.0,-100.0
430075,100.0,-100.0,-100.0
430085,100.0,-100.0,-100.0
430108,100.0,-100.0,-100.0
430116,100.0,-100.0,-100.0
430131,100.0,-100.0,-100.0
430139,100.0,-100.0,-100.0
430148,100.0,-100.0,-100.0
430152,100.0,-100.0,-100.0
430156,100.0,-100.0,-100.0
430172,100.0,-100.0,-100.0
430188,100.0,-100.0,-100.0
430198,100.0,-100.0,-100.0
430208,100.0,-100.0,-100.0
430223,100.0,-100.0,-100.0
430228,100.0,-100.0,-100.0
430238,100.0,-100.0,-100.0
430243,100.0,-100.0,-100.0
430248,100.0,-100.0,-100.0
430271,100.0,-100.0,-100.0
430282,100.0,-100.0,-100.0
430288,100.0,-100.0,-100.0
430293,100.0,-100.0,-100.0
430298,100.0,-100.0,-100.0
430316,100.0,-100.0,-100.0
430327,100.0,-100.0,-100.0
430349,100.0,-100.0,-100.0
430358,100.0,-100.0,-100.0
430396,100.0,-100.0,-100.0
430406,100.0,-100.0,-100.0
430408,100.0,-100.0,-100.0
430410,100.0,-100.0,-100.0
435120,100.0,-100.0,-100.0
435150,98.0,-100.0,-100.0
435169,98.0,-100.0,-100.0
435185,97.0,-100.0,-100.0
435197,97.0,-100.0,-100.0
435220,95.0,-100.0,-100.0
435232,95.0,-100.0,-100.0
435245,93.0,-100.0,-100.0
435254,93.0,-100.0,-100.0
435280,90.0,-100.0,-100.0
435288,90.0,-100.0,-100.0
435315,88.0,-100.0,-100.0
435327,88.0,-100.0,-100.0
435350,86.0,-100.0,-100.0
435358,86.0,-100.0,-100.0
435368,85.0,-100.0,-100.0
435392,85.0,-100.0,-100.0
435402,84.0,-100.0,-100.0
435428,84.0,-100.0,-100.0
435437,82.0,-100.0,-100.0
435448,81.0,-100.0,-100.0
435462,80.0,-100.0,-100.0
435471,80.0,-100.0,-100.0
435479,79.0,-100.0,-100.0
435506,79.0,-100.0,-100.0
435514,78.0,-100.0,-100.0
435540,78.0,-100.0,-100.0
435550,77.0,-100.0,-100.0
435574,77.0,-100.0,-100.0
435584,75.0,-100.0,-100.0
435607,75.0,-100.0,-100.0
435620,74.0,-100.0,-100.0
435645,74.0,-100.0,-100.0
435655,73.0,-100.0,-100.0
435670,73.0,-100.0,-100.0
435678,72.0,-100.0,-100.0
435703,72.0,-100.0,-100.0
435714,70.0,-100.0,-100.0
435740,70.0,-100.0,-100.0
435749,69.0,-100.0,-100.0
435776,69.0,-100.0,-100.0
435784,68.0,-100.0,-100.0
435809,68.0,-100.0,-100.0
435819,67.0,-100.0,-100.0
435845,67.0,-100.0,-100.0
435856,66.0,-100.0,-100.0
435874,66.0,-100.0,-100.0
435877,64.0,-100.0,-100.0
435888,64.0,-100.0,-100.0
435896,63.0,-100.0,-100.0
435922,63.0,-100.0,-100.0
435930,62.0,-100.0,-100.0
435940,62.0,-100.0,-100.0
435949,61.0,-100.0,-100.0
435976,61.0,-100.0,-100.0
435984,60.0,-100.0,-100.0
436015,60.0,-100.0,-100.0
436024,59.0,-100.0,-100.0
436050,59.0,-100.0,-100.0
436060,58.0,-100.0,-100.0
436086,58.0,-100.0,-100.0
436094,57.0,-100.0,-100.0
436104,57.0,-100.0,-100.0
436113,56.0,-100.0,-100.0
436139,56.0,-100.0,-100.0
436149,55.0,-100.0,-100.0
436160,55.0,-100.0,-100.0
436169,54.0,-100.0,-100.0
436194,54.0,-100.0,-100.0
436203,53.0,-100.0,-100.0
436230,53.0,-100.0,-100.0
436239,52.0,-100.0,-100.0
436268,52.0,-100.0,-100.0
436276,51.0,-100.0,-100.0
436298,51.0,-100.0,-100.0
436299,50.0,-100.0,-100.0
436326,50.0,-100.0,-100.0
436337,49.0,-100.0,-100.0
436362,49.0,-100.0,-100.0
436370,48.0,-100.0,-100.0
436397,48.0,-100.0,-100.0
436408,47.0,-100.0,-100.0
436435,47.0,-100.0,-100.0
436444,46.0,-100.0,-100.0
436469,46.0,-100.0,-100.0
436478,45.0,-100.0,-100.0
436507,45.0,-100.0,-100.0
436516,44.0,-100.0,-100.0
436530,44.0,-100.0,-100.0
436542,43.0,-100.0,-100.0
436569,43.0,-100.0,-100.0
436581,42.0,-100.0,-100.0
436606,42.0,-100.0,-100.0
436615,41.0,-100.0,-100.0
436644,41.0,-100.0,-100.0
436653,40.0,-100.0,-100.0
436681,40.0,-100.0,-100.0
436691,39.0,-100.0,-100.0
436717,39.0,-100.0,-100.0
436727,38.0,-100.0,-100.0
436755,38.0,-100.0,-100.0
436764,37.0,-100.0,-100.0
436792,37.0,-100.0,-100.0
436801,36.0,-100.0,-100.0
436829,36.0,-100.0,-100.0
436841,35.0,-100.0,-100.0
436869,35.0,-100.0,-100.0
436876,34.0,-100.0,-100.0
436905,34.0,-100.0,-100.0
436915,33.0,-100.0,-100.0
436944,33.0,-100.0,-100.0
436945,32.0,-100.0,-100.0
436973,32.0,-100.0,-100.0
436982,31.0,-100.0,-100.0
437011,31.0,-100.0,-100.0
437020,30.0,-100.0,-100.0
437030,30.0,-100.0,-100.0
437040,29.0,-100.0,-100.0
437071,29.0,-100.0,-100.0
437080,28.0,-100.0,-100.0
437107,28.0,-100.0,-100.0
437121,27.0,-100.0,-100.0
437148,27.0,-100.0,-100.0
437149,26.0,-100.0,-100.0
437177,26.0,-100.0,-100.0
437186,25.0,-100.0,-100.0
437214,25.0,-100.0,-100.0
437225,24.0,-100.0,-100.0
437258,24.0,-100.0,-100.0
437268,23.0,-100.0,-100.0
437298,23.0,-100.0,-100.0
437308,22.0,-100.0,-100.0
437320,22.0,-100.0,-100.0
437337,21.0,-100.0,-100.0
437365,21.0,-100.0,-100.0
437374,20.0,-100.0,-100.0
437393,20.0,-100.0,-100.0
437402,19.0,-100.0,-100.0
437433,19.0,-100.0,-100.0
437442,18.0,-100.0,-100.0
437472,18.0,-100.0,-100.0
437482,17.0,-100.0,-100.0
437512,17.0,-100.0,-100.0
437521,16.0,-100.0,-100.0
437549,16.0,-100.0,-100.0
437558,15.0,-100.0,-100.0
437579,15.0,-100.0,-100.0
437582,14.0,-100.0,-100.0
437612,14.0,-100.0,-100.0
437622,13.0,-100.0,-100.0
437651,13.0,-100.0,-100.0
437661,12.0,-100.0,-100.0
437691,12.0,-100.0,-100.0
437701,11.0,-100.0,-100.0
437730,11.0,-100.0,-100.0
437739,10.0,-100.0,-100.0
437770,10.0,-100.0,-100.0
437779,9.0,-100.0,-100.0
437805,9.0,-100.0,-100.0
437806,8.0,-100.0,-100.0
437838,8.0,-100.0,-100.0
437847,7.0,-100.0,-100.0
437876,7.0,-100.0,-100.0
437886,6.0,-100.0,-100.0
437914,6.0,-100.0,-100.0
437925,5.0,-100.0,-100.0
437953,5.0,-100.0,-100.0
437962,4.0,-100.0,-100.0
437994,4.0,-100.0,-100.0
438004,3.0,-100.0,-100.0
438011,2.0,-100.0,-100.0
438037,2.0,-100.0,-100.0
438048,1.0,-100.0,-100.0
438076,1.0,-100.0,-100.0
438087,0.0,-100.0,-100.0
438114,0.0,-100.0,-100.0
438126,-1.0,-100.0,-100.0
438156,-1.0,-100.0,-100.0
438166,-2.0,-100.0,-100.0
438197,-2.0,-100.0,-100.0
438206,-3.0,-100.0,-100.0
438232,-3.0,-100.0,-100.0
438233,-4.0,-100.0,-100.0
438266,-4.0,-100.0,-100.0
438276,-5.0,-100.0,-100.0
438307,-5.0,-100.0,-100.0
438318,-6.0,-100.0,-100.0
438358,-6.0,-100.0,-100.0
438367,-7.0,-100.0,-100.0
438400,-7.0,-100.0,-100.0
438411,-8.0,-100.0,-100.0
438430,-8.0,-100.0,-100.0
438439,-9.0,-100.0,-100.0
438469,-9.0,-100.0,-100.0
438480,-10.0,-100.0,-100.0
438550,-10.0,-100.0,-100.0
438575,-11.0,-100.0,-100.0
438624,-11.0,-100.0,-100.0
438635,-12.0,-100.0,-100.0
438662,-12.0,-100.0,-100.0
438672,-13.0,-100.0,-100.0
438715,-13.0,-100.0,-100.0
438726,-14.0,-100.0,-100.0
438758,-14.0,-100.0,-100.0
438768,-15.0,-100.0,-100.0
438798,-15.0,-100.0,-100.0
438809,-16.0,-100.0,-100.0
438839,-16.0,-100.0,-100.0
438851,-17.0,-100.0,-100.0
438865,-17.0,-100.0,-100.0
438878,-19.0,-100.0,-100.0
438908,-19.0,-100.0,-100.0
438919,-20.0,-100.0,-100.0
438951,-20.0,-100.0,-100.0
438961,-21.0,-100.0,-100.0
438994,-21.0,-100.0,-100.0
439006,-22.0,-100.0,-100.0
439036,-22.0,-100.0,-100.0
439046,-23.0,-100.0,-100.0
439082,-23.0,-100.0,-100.0
439084,-24.0,-100.0,-100.0
439117,-24.0,-100.0,-100.0
439127,-25.0,-100.0,-100.0
439161,-25.0,-100.0,-100.0
439172,-26.0,-100.0,-100.0
439201,-26.0,-100.0,-100.0
439212,-27.0,-100.0,-100.0
439225,-27.0,-100.0,-100.0
439236,-28.0,-100.0,-100.0
439269,-28.0,-100.0,-100.0
439279,-29.0,-100.0,-100.0
439293,-29.0,-100.0,-100.0
439304,-30.0,-100.0,-100.0
439339,-30.0,-100.0,-100.0
439349,-31.0,-100.0,-100.0
439379,-31.0,-100.0,-100.0
439391,-32.0,-100.0,-100.0
439425,-32.0,-100.0,-100.0
439437,-33.0,-100.0,-100.0
439467,-33.0,-100.0,-100.0
439480,-34.0,-100.0,-100.0
439509,-34.0,-100.0,-100.0
439510,-35.0,-100.0,-100.0
439540,-35.0,-100.0,-100.0
439552,-36.0,-100.0,-100.0
439583,-36.0,-100.0,-100.0
439596,-37.0,-100.0,-100.0
439628,-37.0,-100.0,-100.0
439639,-38.0,-100.0,-100.0
439670,-38.0,-100.0,-100.0
439682,-39.0,-100.0,-100.0
439740,-40.0,-100.0,-100.0
439755,-41.0,-100.0,-100.0
439791,-41.0,-100.0,-100.0
439802,-42.0,-100.0,-100.0
439837,-42.0,-100.0,-100.0
439848,-43.0,-100.0,-100.0
439883,-43.0,-100.0,-100.0
439894,-44.0,-100.0,-100.0
439929,-44.0,-100.0,-100.0
439931,-45.0,-100.0,-100.0
439968,-45.0,-100.0,-100.0
439981,-46.0,-100.0,-100.0
440015,-46.0,-100.0,-100.0
440025,-47.0,-100.0,-100.0
440060,-47.0,-100.0,-100.0
440072,-48.0,-100.0,-100.0
440107,-48.0,-100.0,-100.0
440117,-49.0,-100.0,-100.0
440140,-49.0,-100.0,-100.0
440150,-50.0,-100.0,-100.0
440182,-50.0,-100.0,-100.0
440193,-51.0,-100.0,-100.0
440229,-51.0,-100.0,-100.0
440239,-52.0,-100.0,-100.0
440272,-52.0,-100.0,-100.0
440283,-53.0,-100.0,-100.0
440318,-53.0,-100.0,-100.0
440330,-54.0,-100.0,-100.0
440364,-54.0,-100.0,-100.0
440365,-55.0,-100.0,-100.0
440400,-55.0,-100.0,-100.0
440410,-56.0,-100.0,-100.0
440445,-56.0,-100.0,-100.0
440466,-57.0,-100.0,-100.0
440498,-57.0,-100.0,-100.0
440508,-58.0,-100.0,-100.0
440545,-58.0,-100.0,-100.0
440557,-59.0,-100.0,-100.0
440577,-59.0,-100.0,-100.0
440588,-60.0,-100.0,-100.0
440626,-60.0,-100.0,-100.0
440637,-61.0,-100.0,-100.0
440669,-61.0,-100.0,-100.0
440680,-62.0,-100.0,-100.0
440718,-62.0,-100.0,-100.0
440729,-63.0,-100.0,-100.0
440742,-63.0,-100.0,-100.0
440753,-64.0,-100.0,-100.0
440818,-65.0,-100.0,-100.0
440829,-66.0,-100.0,-100.0
440868,-66.0,-100.0,-100.0
440877,-67.0,-100.0,-100.0
440915,-67.0,-100.0,-100.0
440926,-68.0,-100.0,-100.0
440967,-68.0,-100.0,-100.0
440981,-69.0,-100.0,-100.0
441013,-69.0,-100.0,-100.0
441026,-70.0,-100.0,-100.0
441066,-70.0,-100.0,-100.0
441077,-71.0,-100.0,-100.0
441114,-71.0,-100.0,-100.0
441124,-72.0,-100.0,-100.0
441141,-72.0,-100.0,-100.0
441151,-73.0,-100.0,-100.0
441187,-73.0,-100.0,-100.0
441201,-74.0,-100.0,-100.0
441224,-74.0,-100.0,-100.0
441236,-75.0,-100.0,-100.0
441271,-75.0,-100.0,-100.0
441282,-76.0,-100.0,-100.0
441321,-76.0,-100.0,-100.0
441331,-77.0,-100.0,-100.0
441371,-77.0,-100.0,-100.0
441384,-78.0,-100.0,-100.0
441421,-78.0,-100.0,-100.0
441422,-79.0,-100.0,-100.0
441461,-79.0,-100.0,-100.0
441472,-80.0,-100.0,-100.0
441510,-80.0,-100.0,-100.0
441524,-81.0,-100.0,-100.0
441561,-81.0,-100.0,-100.0
441572,-82.0,-100.0,-100.0
441608,-82.0,-100.0,-100.0
441619,-83.0,-100.0,-100.0
441644,-83.0,-100.0,-100.0
441656,-84.0,-100.0,-100.0
441668,-84.0,-100.0,-100.0
441681,-85.0,-100.0,-100.0
441717,-85.0,-100.0,-100.0
441729,-86.0,-100.0,-100.0
441765,-86.0,-100.0,-100.0
441776,-87.0,-100.0,-100.0
441790,-87.0,-100.0,-100.0
441804,-88.0,-100.0,-100.0
441842,-88.0,-100.0,-100.0
441844,-89.0,-100.0,-100.0
441882,-89.0,-100.0,-100.0
441893,-90.0,-100.0,-100.0
441907,-90.0,-100.0,-100.0
441918,-91.0,-100.0,-100.0
441955,-91.0,-100.0,-100.0
441968,-92.0,-100.0,-100.0
442004,-92.0,-100.0,-100.0
442017,-93.0,-100.0,-100.0
442055,-93.0,-100.0,-100.0
442066,-94.0,-100.0,-100.0
442067,-94.0,-100.0,-100.0
442079,-95.0,-100.0,-100.0
442118,-95.0,-100.0,-100.0
442132,-96.0,-100.0,-100.0
442167,-96.0,-100.0,-100.0
442178,-97.0,-100.0,-100.0
442220,-97.0,-100.0,-100.0
442231,-98.0,-100.0,-100.0
442268,-98.0,-100.0,-100.0
442274,-99.0,-100.0,-100.0
442314,-99.0,-100.0,-100.0
442324,-100.0,-100.0,-100.0
442325,-96.49122807017544,-100.0,-100.0
447672,-92.98245614035088,-100.0,-100.0
447702,-89.47368421052632,-100.0,-100.0
447715,-85.96491228070175,-100.0,-100.0
447739,-82.45614035087719,-100.0,-100.0
447754,-78.94736842105263,-100.0,-100.0
447782,-75.43859649122807,-100.0,-100.0
447808,-71.9298245614035,-100.0,-100.0
447815,-68.42105263157895,-100.0,-100.0
447823,-64.91228070175438,-100.0,-100.0
447851,-61.40350877192983,-100.0,-100.0
447863,-57.89473684210527,-100.0,-100.0
447883,-54.385964912280706,-100.0,-100.0
447892,-50.877192982456144,-100.0,-100.0
447908,-47.36842105263158,-100.0,-100.0
447915,-43.85964912280702,-100.0,-100.0
447943,-40.35087719298246,-100.0,-100.0
447948,-36.8421052631579,-100.0,-100.0
447958,-33.33333333333334,-100.0,-100.0
447965,-29.82456140350878,-100.0,-100.0
447980,-26.31578947368422,-100.0,-100.0
447990,-22.807017543859658,-100.0,-100.0
448010,-19.298245614035096,-100.0,-100.0
448015,-15.789473684210535,-100.0,-100.0
448034,-12.280701754385973,-100.0,-100.0
448042,-8.771929824561411,-100.0,-100.0
448048,-5.26315789473685,-100.0,-100.0
448059,-1.754385964912288,-100.0,-100.0
448074,1.7543859649122737,-100.0,-100.0
448084,5.263157894736835,-100.0,-100.0
448091,8.771929824561397,-100.0,-100.0
448097,12.280701754385959,-100.0,-100.0
448115,15.78947368421052,-100.0,-100.0
448140,19.298245614035082,-100.0,-100.0
448156,22.807017543859644,-100.0,-100.0
448167,26.315789473684205,-100.0,-100.0
448169,29.824561403508767,-100.0,-100.0
448173,33.333333333333314,-100.0,-100.0
448180,36.84210526315789,-100.0,-100.0
448199,40.35087719298244,-100.0,-100.0
448213,43.859649122807014,-100.0,-100.0
448219,47.36842105263156,-100.0,-100.0
448220,50.87719298245614,-100.0,-100.0
448278,54.385964912280684,-100.0,-100.0
448308,57.89473684210526,-100.0,-100.0
448325,61.40350877192981,-100.0,-100.0
448331,64.91228070175438,-100.0,-100.0
448343,68.42105263157893,-100.0,-100.0
448374,71.9298245614035,-100.0,-100.0
448384,75.43859649122805,-100.0,-100.0
448394,78.94736842105263,-100.0,-100.0
448401,82.45614035087718,-100.0,-100.0
448430,85.96491228070175,-100.0,-100.0
448468,89.4736842105263,-100.0,-100.0
448484,92.98245614035088,-100.0,-100.0
449900,96.49122807017542,-100.0,-100.0
449901,100.0,-100.0,-100.0
449921,99.0,-100.0,-100.0
450012,99.0,-100.0,-100.0
450057,97.0,-100.0,-100.0
450135,97.0,-100.0,-100.0
450159,96.0,-100.0,-100.0
450250,96.0,-100.0,-100.0
450269,95.0,-100.0,-100.0
450336,95.0,-100.0,-100.0
450355,94.0,-100.0,-100.0
450438,94.0,-100.0,-100.0
450459,93.0,-100.0,-100.0
450532,93.0,-100.0,-100.0
450550,92.0,-100.0,-100.0
451007,92.0,-100.0,-100.0
451028,91.0,-100.0,-100.0
451111,91.0,-100.0,-100.0
451129,90.0,-100.0,-100.0
451199,90.0,-100.0,-100.0
451217,89.0,-100.0,-100.0
451302,89.0,-100.0,-100.0
451320,88.0,-100.0,-100.0
451390,88.0,-100.0,-100.0
451411,87.0,-100.0,-100.0
451496,87.0,-100.0,-100.0
451516,86.0,-100.0,-100.0
451585,86.0,-100.0,-100.0
451607,85.0,-100.0,-100.0
451693,85.0,-100.0,-100.0
451713,84.0,-100.0,-100.0
451747,84.0,-100.0,-100.0
451767,83.0,-100.0,-100.0
451838,83.0,-100.0,-100.0
451858,82.0,-100.0,-100.0
452149,82.0,-100.0,-100.0
452172,81.0,-100.0,-100.0
452239,81.0,-100.0,-100.0
452260,80.0,-100.0,-100.0
452351,80.0,-100.0,-100.0
452372,79.0,-100.0,-100.0
452442,79.0,-100.0,-100.0
452461,78.0,-100.0,-100.0
452552,78.0,-100.0,-100.0
452571,77.0,-100.0,-100.0
452647,77.0,-100.0,-100.0
452668,76.0,-100.0,-100.0
452755,76.0,-100.0,-100.0
452775,75.0,-100.0,-100.0
452855,75.0,-100.0,-100.0
452871,74.0,-100.0,-100.0
452961,74.0,-100.0,-100.0
452980,73.0,-100.0,-100.0
453056,73.0,-100.0,-100.0
453070,72.0,-100.0,-100.0
453162,72.0,-100.0,-100.0
453184,71.0,-100.0,-100.0
453420,71.0,-100.0,-100.0
453443,70.0,-100.0,-100.0
453719,70.0,-100.0,-100.0
453740,69.0,-100.0,-100.0
453824,69.0,-100.0,-100.0
453844,68.0,-100.0,-100.0
454020,68.0,-100.0,-100.0
454039,67.0,-100.0,-100.0
454123,67.0,-100.0,-100.0
454132,66.0,-100.0,-100.0
454223,66.0,-100.0,-100.0
454243,65.0,-100.0,-100.0
454333,65.0,-100.0,-100.0
454342,64.0,-100.0,-100.0
454610,64.0,-100.0,-100.0
454650,63.0,-100.0,-100.0
454750,63.0,-100.0,-100.0
454760,62.0,-100.0,-100.0
454966,62.0,-100.0,-100.0
454987,61.0,-100.0,-100.0
455064,61.0,-100.0,-100.0
455085,60.0,-100.0,-100.0
455178,60.0,-100.0,-100.0
455189,59.0,-100.0,-100.0
455282,59.0,-100.0,-100.0
455301,58.0,-100.0,-100.0
455579,58.0,-100.0,-100.0
455593,58.0,-100.0,-100.0
455601,58.0,-100.0,-100.0
455612,58.0,-100.0,-100.0
455618,57.666666666666664,-100.0,-100.0
455626,57.333333333333336,-100.0,-100.0
455627,57.0,-100.0,-100.0
455635,57.0,-100.0,-100.0
455643,57.0,-100.0,-100.0
455655,57.0,-100.0,-100.0
455656,57.0,-100.0,-100.0
455718,57.0,-100.0,-100.0
455738,56.0,-100.0,-100.0
455835,56.0,-100.0,-100.0
455844,55.0,-100.0,-100.0
455940,55.0,-100.0,-100.0
455966,54.0,-100.0,-100.0
456259,54.0,-100.0,-100.0
456270,53.0,-100.0,-100.0
456360,53.0,-100.0,-100.0
456379,52.0,-100.0,-100.0
456473,52.0,-100.0,-100.0
456493,51.0,-100.0,-100.0
456832,51.0,-100.0,-100.0
456850,50.0,-100.0,-100.0
456872,50.0,-100.0,-100.0
456882,49.0,-100.0,-100.0
456893,48.0,-100.0,-100.0
456907,47.0,-100.0,-100.0
456917,47.0,-100.0,-100.0
456924,46.0,-100.0,-100.0
456935,46.0,-100.0,-100.0
456943,45.0,-100.0,-100.0
456950,45.0,-100.0,-100.0
456959,44.0,-100.0,-100.0
456967,44.0,-100.0,-100.0
456977,43.0,-100.0,-100.0
456984,43.0,-100.0,-100.0
456995,42.0,-100.0,-100.0
457004,42.0,-100.0,-100.0
457011,41.0,-100.0,-100.0
457327,41.0,-100.0,-100.0
457342,40.0,-100.0,-100.0
457365,40.0,-100.0,-100.0
457374,39.0,-100.0,-100.0
457384,39.0,-100.0,-100.0
457393,38.0,-100.0,-100.0
457416,38.0,-100.0,-100.0
457428,37.0,-100.0,-100.0
457439,37.0,-100.0,-100.0
457463,35.0,-100.0,-100.0
457471,35.0,-100.0,-100.0
457479,34.0,-100.0,-100.0
457738,34.0,-100.0,-100.0
457746,33.0,-100.0,-100.0
457767,33.0,-100.0,-100.0
457774,32.0,-100.0,-100.0
457784,32.0,-100.0,-100.0
457792,31.0,-100.0,-100.0
457800,31.0,-100.0,-100.0
457809,30.0,-100.0,-100.0
467253,30.0,-100.0,-100.0
467265,29.0,-100.0,-100.0
467298,29.0,-100.0,-100.0
467305,28.0,-100.0,-100.0
467341,28.0,-100.0,-100.0
467349,27.0,-100.0,-100.0
467374,27.0,-100.0,-100.0
467383,26.0,-100.0,-100.0
467419,26.0,-100.0,-100.0
467429,25.0,-100.0,-100.0
467482,25.0,-100.0,-100.0
467490,24.0,-100.0,-100.0
467536,24.0,-100.0,-100.0
467553,23.0,-100.0,-100.0
467896,23.0,-100.0,-100.0
467913,22.0,-100.0,-100.0
467947,22.0,-100.0,-100.0
467956,21.0,-100.0,-100.0
467997,20.0,-100.0,-100.0
468007,19.0,-100.0,-100.0
468042,19.0,-100.0,-100.0
468052,18.0,-100.0,-100.0
468089,18.0,-100.0,-100.0
468098,17.0,-100.0,-100.0
468134,17.0,-100.0,-100.0
468144,16.0,-100.0,-100.0
468180,16.0,-100.0,-100.0
468188,15.0,-100.0,-100.0
468213,15.0,-100.0,-100.0
468214,14.0,-100.0,-100.0
468251,14.0,-100.0,-100.0
468262,13.0,-100.0,-100.0
468304,13.0,-100.0,-100.0
468316,12.0,-100.0,-100.0
468349,12.0,-100.0,-100.0
468359,11.0,-100.0,-100.0
468376,11.0,-100.0,-100.0
468385,10.0,-100.0,-100.0
471732,10.0,-100.0,-100.0
471745,9.0,-100.0,-100.0
471795,9.0,-100.0,-100.0
471804,8.0,-100.0,-100.0
471844,8.0,-100.0,-100.0
471854,7.0,-100.0,-100.0
471904,7.0,-100.0,-100.0
471917,6.0,-100.0,-100.0
471965,6.0,-100.0,-100.0
471978,5.0,-100.0,-100.0
472025,5.0,-100.0,-100.0
472041,4.0,-100.0,-100.0
472052,4.0,-100.0,-100.0
472057,3.0,-100.0,-100.0
472408,3.0,-100.0,-100.0
472422,2.0,-100.0,-100.0
472468,2.0,-100.0,-100.0
472478,1.0,-100.0,-100.0
472515,1.0,-100.0,-100.0
472527,0.0,-100.0,-100.0
472577,0.0,-100.0,-100.0
472589,-1.0,-100.0,-100.0
473648,-1.0,-100.0,-100.0
473663,-2.0,-100.0,-100.0
473713,-2.0,-100.0,-100.0
473723,-3.0,-100.0,-100.0
473757,-3.0,-100.0,-100.0
473761,-4.0,-100.0,-100.0
473818,-4.0,-100.0,-100.0
473832,-5.0,-100.0,-100.0
474686,-5.0,-100.0,-100.0
474706,-6.0,-100.0,-100.0
474762,-6.0,-100.0,-100.0
474773,-7.0,-100.0,-100.0
474816,-7.0,-100.0,-100.0
474820,-8.0,-100.0,-100.0
475265,-8.0,-100.0,-100.0
